Node Number	Shear Stress (MPa)
1627	3.8051e-002
1628	-0.36883
1629	0.10806
1630	-1.2249e-002
1631	-2.5979e-002
1632	9.1762e-002
1633	0.13698
1634	4.8046e-003
1635	3.7134e-002
1636	2.8599e-002
1637	7.7945e-002
1638	-3.4961e-002
1639	8.2481e-002
1640	5.6477e-002
1641	8.0162e-002
1642	5.7604e-002
1643	1.865e-002
1644	-1.2417e-002
1645	-7.3887e-003
1646	1.3952e-002
1647	-1.5236e-003
1648	-3.1641e-003
1649	-1.1562e-002
1650	-1.9388e-002
1651	-9.5816e-002
1652	-2.3738e-002
1653	-3.5142e-002
1654	-3.4394e-002
1655	-1.6137e-002
1656	-4.3928e-002
1657	-5.5909e-002
1658	-3.4076e-003
1659	-1.0157e-002
1660	-0.20607
1661	-1.3705e-002
1662	1.2748e-002
1663	-5.1263e-003
1664	1.0423e-002
1665	9.8787e-002
1666	3.743e-002
1667	4.2455e-002
1668	9.6514e-003
1669	5.0661e-002
1670	1.4029e-002
1671	-4.2069e-003
1672	0.22787
1673	-8.2644e-002
1674	0.57659
1675	6.4707e-002
1676	5.427e-003
1677	-7.6872e-002
1678	3.6804e-002
1679	2.476e-003
1680	9.2271e-002
1681	4.4616e-003
1682	-4.0612e-003
1683	3.654e-002
1684	-6.2694e-003
1685	6.3269e-002
1686	6.2486e-002
1687	1.4237e-002
1688	7.7148e-002
1689	7.8731e-002
1690	8.2159e-002
1691	0.17092
1692	2.2956e-002
1693	3.7274e-002
1694	-0.172
1695	-2.1278e-002
1696	-4.5456e-002
1697	5.4591e-002
1698	1.2404e-002
1699	-1.5969e-003
1700	-1.6177e-002
1701	-2.9377e-002
1702	-2.0179e-002
1703	-4.6718e-002
1704	-1.3648e-002
1705	-2.6998e-002
1706	-1.8996e-002
1707	-2.1135e-003
1708	-1.1268e-002
1709	-4.5741e-002
1710	-3.6872e-002
1711	-4.9332e-003
1712	8.6575e-003
1713	-4.8919e-003
1714	-1.2418e-002
1715	-1.1543e-002
1716	1.4041e-002
1717	-5.855e-002
1718	-6.2588e-003
1719	-5.8197e-003
1720	-1.8148e-002
1721	-2.6397e-002
1722	-3.8289e-002
1723	-0.10483
1724	-4.9803e-002
1725	-4.7535e-003
1726	-6.9051e-003
1727	-1.9917e-002
1728	-1.3378e-002
1729	2.4118e-002
1730	-3.4309e-002
1731	-4.484e-003
1732	-1.2369e-002
1733	-1.611e-002
1734	-7.1077e-002
1735	1.4724e-002
1736	3.2833e-002
1737	-9.1642e-003
1738	-6.9055e-003
1739	-2.6459e-002
1740	-2.2126e-002
1741	-3.1584e-002
1742	-1.3852e-002
1743	-0.52408
1744	-1.3867e-002
1745	3.3229e-002
1746	-7.4742e-003
1747	-4.5786e-002
1748	-2.4479e-002
1749	-2.4394e-002
1750	-1.9325e-002
1751	-5.6449e-002
1752	-9.3548e-002
1753	1.342e-003
1754	-2.0101e-003
1755	-2.9949e-002
1756	-9.3336e-002
1757	-0.24391
1758	-2.6058e-002
1759	-8.5183e-003
1760	0.13401
1761	-7.2875e-003
1762	-2.4876e-003
1763	-3.1757e-002
1764	9.0293e-002
1765	7.4159e-002
1766	1.5361e-003
1767	-2.9407e-002
1768	-1.4358e-002
1769	-2.244e-003
1770	9.2488e-004
1771	-3.3841e-002
1772	-1.5004e-003
1773	-8.929e-002
1774	-1.3598e-002
1775	-8.4942e-003
1776	4.6207e-002
1777	7.4923e-002
1778	-7.6504e-003
1779	1.4347e-002
1780	-1.1129e-002
1781	0.10939
1782	-1.5197
1783	-0.17788
1784	-2.1726e-002
1785	-0.21946
1786	-6.661e-003
1787	7.4821e-002
1788	-5.6824e-002
1789	-6.0977e-002
1790	-2.0085e-002
1791	-0.11162
1792	-4.0022e-002
1793	-9.4955e-003
1794	-8.5997e-002
1795	6.2387e-002
1796	1.2503e-002
1797	-2.3869e-002
1798	-6.495e-002
1799	-1.7084e-002
1800	-3.1228e-002
1801	0.19318
1802	-0.14561
1803	-6.9812e-003
1804	-0.4608
1805	-8.6152e-003
1806	-1.7737e-002
1807	-0.66743
1808	-1.8003e-002
1809	0.43869
1810	-7.0752e-002
1811	-9.6789e-002
1812	0.13229
1813	-0.12383
1814	0.17099
1815	-4.2847e-002
1816	-6.9287e-002
1817	4.1409e-002
1818	-2.6379e-002
1819	-2.7374e-002
1820	2.5067e-002
1821	-4.7054e-002
1822	-4.7488e-002
1823	-1.8462e-002
1824	2.9737e-002
1825	-2.8227e-002
1826	3.3608e-002
1827	-1.8369e-002
1828	-1.2332e-002
1829	-0.19492
1830	-6.6996e-002
1831	6.8852e-004
1832	-3.2439e-003
1833	-8.5421e-003
1834	-2.1725e-003
1835	-2.8694e-003
1836	-6.0471e-002
1837	0.13461
1838	-1.405e-002
1839	-2.1882e-003
1840	-1.9319e-002
1841	-1.4649e-002
1842	-2.9622e-002
1843	4.7876e-003
1844	-9.3849e-002
1845	-1.6591e-002
1846	-0.37564
1847	4.7607e-002
1848	-2.3492e-002
1849	-5.696e-003
1850	-0.58097
1851	-5.1335e-002
1852	-4.6975e-002
1853	-3.1889e-002
1854	-0.15963
1855	-2.261e-003
1856	-0.11204
1857	-3.7706e-002
1858	-1.8338e-002
1859	-2.1272e-002
1860	-2.2647e-002
1861	6.1277e-003
1862	-3.7889e-002
1863	-0.10011
1864	1.5863e-003
1865	-1.396e-002
1866	5.6124e-003
1867	1.7035e-002
1868	-5.2475e-005
1869	5.5981e-002
1870	-1.0296e-002
1871	-1.8186e-002
1872	-5.3624e-003
1873	5.7415e-003
1874	1.9182e-002
1875	1.1254e-003
1876	-4.6613e-003
1877	-1.2397e-002
1878	5.8245e-004
1879	-8.3147e-002
1880	-6.1545e-002
1881	-1.9201e-003
1882	-2.5954e-003
1883	2.5331e-003
1884	6.2143e-002
1885	0.17914
1886	-2.3301e-002
1887	-4.4999e-002
1888	-2.1319e-002
1889	-8.9155e-002
1890	-2.4826e-002
1891	-8.9941e-004
1892	-3.9057e-002
1893	-0.31939
1894	-4.3548e-003
1895	-3.544e-002
1896	-1.3704e-002
1897	5.171e-003
1898	-2.2187e-003
1899	5.3093e-002
1900	-0.15905
1901	3.9455e-002
1902	-5.e-002
1903	1.2357e-003
1904	-8.9982e-004
1905	-1.033e-002
1906	0.29578
1907	-1.0223e-002
1908	-1.4865e-002
1909	0.16515
1910	-3.5328e-002
1911	-2.8252e-003
1912	-1.549e-003
1913	-5.8035e-003
1914	-0.48725
1915	2.7123e-004
1916	-7.9915e-003
1917	-1.0001e-002
1918	2.6319e-002
1919	7.2071e-002
1920	9.211e-003
1921	-1.7363e-002
1922	3.3166e-002
1923	7.7868e-003
1924	0.11389
1925	-2.4374e-002
1926	-1.7197e-002
1927	-6.9984e-003
1928	-7.8311e-003
1929	-1.3144e-002
1930	-1.913e-003
1931	-8.334e-003
1932	-2.2472e-002
1933	-2.7487e-002
1934	-5.6628e-003
1935	-3.1322e-002
1936	-6.8539e-003
1937	-3.1576e-002
1938	-5.1784e-002
1939	-1.8905e-002
1940	-5.7432e-004
1941	-2.5102e-003
1942	-1.4483e-002
1943	4.8749e-002
1944	1.6948e-002
1945	-0.12516
1946	-2.0691e-002
1947	-3.1947e-002
1948	-3.6285e-002
1949	-2.0277e-003
1950	-6.8812e-002
1951	-2.0578e-002
1952	-2.6121e-003
1953	0.43649
1954	4.9629e-002
1955	0.52627
1956	4.8589e-002
1957	-2.379e-002
1958	0.31788
1959	-2.779e-002
1960	-2.3723e-002
1961	-4.6755e-003
1962	-0.27431
1963	-1.2164e-002
1964	-1.7779e-002
1965	-7.0371e-003
1966	-1.8701e-002
1967	0.11148
1968	9.2646e-002
1969	-3.0471e-002
1970	1.1925e-003
1971	3.1693e-002
1972	-1.3347e-002
1973	-5.5841e-003
1974	1.6817e-003
1975	-6.0903e-002
1976	-5.9411e-003
1977	-2.6518e-002
1978	-3.1302e-002
1979	-1.6885e-002
1980	-2.217e-002
1981	-4.8448e-003
1982	-2.2617e-003
1983	-0.48193
1984	0.60511
1985	-6.8498e-003
1986	-1.5396e-002
1987	0.14578
1988	3.0204e-003
1989	-3.2341e-003
1990	-0.21477
1991	-3.6187e-004
1992	-4.4647e-003
1993	-6.7068e-002
1994	-5.5982e-003
1995	-6.3969e-002
1996	-0.30935
1997	-0.22637
1998	-1.6959e-002
1999	-3.5143e-003
2000	-1.1495e-002
2001	1.2339e-002
2002	-2.6758e-002
2003	-5.714e-002
2004	-1.9402e-003
2005	2.5783e-003
2006	-0.12382
2007	-1.431e-002
2008	-2.1529e-002
2009	-1.8337e-002
2010	-2.022e-002
2011	-1.9334e-002
2012	-3.948e-002
2013	1.359e-002
2014	-2.7113e-003
2015	-5.4573e-003
2016	-3.0771e-002
2017	1.3661e-003
2018	1.6005e-002
2019	-8.5759e-002
2020	-1.0028e-002
2021	2.3258e-002
2022	-6.5652e-002
2023	-1.7001e-002
2024	-2.298e-002
2025	-1.3355e-003
2026	-4.3467e-002
2027	-4.6647e-002
2028	1.1563e-003
2029	-3.8945e-002
2030	-2.4634e-002
2031	-2.5543e-002
2032	2.8276e-003
2033	3.5111e-003
2034	4.5329e-002
2035	-1.8751e-002
2036	-1.9138e-002
2037	-3.6108e-002
2038	7.1417e-002
2039	4.5603e-002
2040	9.1731e-002
2041	-9.4765e-003
2042	-2.2627e-002
2043	-2.1865e-004
2044	-1.2782e-002
2045	-3.0751e-002
2046	2.6724e-002
2047	-3.8265e-002
2048	8.8986e-002
2049	-6.2067e-003
2050	9.0332e-002
2051	-7.3094e-002
2052	-1.6815e-002
2053	-4.7113e-003
2054	-1.2153e-002
2055	-3.0557e-002
2056	-1.9437e-002
2057	-1.5774e-002
2058	-7.3352e-002
2059	-8.2747e-003
2060	9.0188e-004
2061	-1.5311e-002
2062	-7.4278e-003
2063	1.9487e-002
2064	4.2177e-002
2065	-2.2859e-003
2066	-5.0514e-002
2067	-2.3115e-002
2068	-1.3415e-003
2069	-2.4907e-002
2070	-3.1434e-002
2071	-5.602e-002
2072	-2.498e-002
2073	-1.4434e-002
2074	-4.6913e-002
2075	-5.5665e-004
2076	9.18e-003
2077	4.7737e-002
2078	4.5379e-002
2079	8.0147e-002
2080	-1.5547e-002
2081	1.7823e-002
2082	1.3566e-002
2083	1.4136e-002
2084	-0.10997
2085	5.9668e-003
2086	2.2814e-002
2087	-9.8679e-002
2088	-4.7229e-002
2089	-2.8212e-003
2090	-1.1133e-003
2091	-0.14938
2092	1.6684e-002
2093	-4.9105e-002
2094	-3.231e-002
2095	-6.2941e-004
2096	-1.5235e-002
2097	-0.10256
2098	-5.2236e-003
2099	2.5627e-002
2100	3.0621e-002
2101	2.1983e-002
2102	0.12323
2103	-4.2654e-002
2104	-4.1454e-002
2105	-7.9596e-002
2106	3.8087e-002
2107	2.9112e-002
2108	-2.1631e-002
2109	5.0482e-002
2110	-1.8419e-002
2111	-3.7851e-002
2112	-2.304e-002
2113	-9.0267e-003
2114	-2.2524e-002
2115	-7.1118e-003
2116	-0.18947
2117	-1.6232e-002
2118	-8.8323e-003
2119	6.9719e-002
2120	-4.8598e-003
2121	-0.13574
2122	-5.8732e-002
2123	-1.2041e-002
2124	-2.4265e-002
2125	-1.4731e-002
2126	-2.4068e-002
2127	1.8245e-003
2128	-8.5835e-003
2129	-1.0924e-002
2130	-6.5101e-003
2131	1.9871e-002
2132	-4.0021e-002
2133	-6.7864e-003
2134	-1.3552e-002
2135	-8.3088e-003
2136	-9.163e-003
2137	-4.1741e-002
2138	-2.4235e-002
2139	1.6979e-002
2140	-2.057e-002
2141	-2.9194e-003
2142	-4.1988e-002
2143	-1.6012e-002
2144	-1.9976e-002
2145	-1.9207e-002
2146	-3.4028e-002
2147	8.7481e-003
2148	-1.3062e-002
2149	1.8905e-002
2150	4.9385e-003
2151	-0.12035
2152	-9.183e-003
2153	2.3565e-002
2154	-1.8531e-002
2155	1.891e-003
2156	-1.9637e-002
2157	1.0301e-003
2158	1.2625e-002
2159	-5.3686e-003
2160	4.4192e-002
2161	-9.8567e-002
2162	0.11168
2163	-1.2467e-002
2164	-0.21482
2165	1.1231e-002
2166	-4.4802e-002
2167	9.2079e-003
2168	-3.5955e-002
2169	-2.2702e-002
2170	9.2876e-003
2171	4.644e-002
2172	-7.0811e-003
2173	-9.6799e-003
2174	0.31677
2175	-1.1541
2176	-9.5113e-004
2177	7.309e-002
2178	-1.3766e-002
2179	-0.10241
2180	-2.9677e-002
2181	-2.9188e-002
2182	5.7427e-002
2183	-3.9111e-002
2184	-1.2132e-002
2185	-7.2346e-002
2186	-9.3938e-002
2187	-4.8959e-002
2188	-1.9455e-002
2189	6.4488e-002
2190	3.396e-003
2191	2.2649e-002
2192	-4.4067e-002
2193	-1.5151e-002
2194	-9.3925e-003
2195	1.1267e-002
2196	-4.6605e-003
2197	7.9548e-002
2198	-7.697e-003
2199	1.3746e-002
2200	-2.6639e-002
2201	3.3948e-002
2202	3.4063e-003
2203	-3.1708e-002
2204	1.9584e-002
2205	-0.12573
2206	-9.9325e-002
2207	2.7286e-002
2208	-3.6204e-002
2209	-7.0098e-002
2210	1.3874e-002
2211	2.361e-002
2212	-3.635e-002
2213	-7.2832e-002
2214	2.6009e-003
2215	1.1674e-002
2216	-9.7769e-002
2217	-3.5632e-002
2218	0.20039
2219	-4.4046e-002
2220	-2.7546e-002
2221	-3.5978e-003
2222	-1.103e-002
2223	-6.3829e-002
2224	-2.2065e-004
2225	-1.0042e-002
2226	-2.8919e-002
2227	-1.905e-002
2228	1.5093e-002
2229	-7.4233e-002
2230	-2.5667e-002
2231	-9.3398e-003
2232	-1.6998e-002
2233	-8.9538e-003
2234	-1.9818e-003
2235	-2.647e-002
2236	-8.9462e-003
2237	3.3253e-002
2238	-2.6675e-002
2239	-8.7188e-002
2240	1.3553e-002
2241	-1.2734e-002
2242	-3.0402e-002
2243	-2.0598e-002
2244	2.0495e-003
2245	-2.4556e-002
2246	-1.9469e-002
2247	-5.1223e-002
2248	4.7512e-002
2249	4.0846e-003
2250	2.8635e-002
2251	-2.7761e-003
2252	1.0329e-002
2253	1.6737e-003
2254	-1.695e-002
2255	0.17754
2256	-5.2254e-002
2257	1.2324e-002
2258	9.0361e-002
2259	-4.5303e-003
2260	-6.3671e-002
2261	-3.0809e-002
2262	4.0224e-003
2263	-2.8262e-002
2264	0.10064
2265	5.0701e-002
2266	-4.7246e-002
2267	1.6639e-002
2268	8.2467e-004
2269	6.1675e-002
2270	-9.865e-004
2271	1.9472e-002
2272	6.329e-002
2273	-7.3662e-002
2274	-1.67e-002
2275	2.2941e-002
2276	-1.7017e-002
2277	-4.5269e-002
2278	-1.603e-002
2279	-1.9892e-002
2280	-2.736e-002
2281	-1.4647e-002
2282	3.7686e-002
2283	-6.3162e-004
2284	-8.9139e-004
2285	-3.9714e-002
2286	-5.8014e-002
2287	2.0537e-002
2288	2.315e-003
2289	-2.056e-002
2290	-4.2112e-002
2291	8.2392e-003
2292	-9.9754e-003
2293	-7.3758e-002
2294	0.40163
2295	-7.5672e-002
2296	3.1228e-002
2297	1.585e-002
2298	7.6329e-003
2299	-4.1137e-002
2300	-3.0006e-002
2301	-6.9908e-003
2302	-7.2348e-003
2303	3.0564e-002
2304	0.16566
2305	0.16959
2306	4.7731e-002
2307	-2.0088e-002
2308	-8.2115e-002
2309	-0.10612
2310	8.6896e-003
2311	6.3067e-003
2312	-3.9215e-002
2313	-2.2059e-002
2314	1.1793e-002
2315	6.924e-002
2316	-1.3903e-002
2317	2.8954e-002
2318	-1.9518e-002
2319	0.17648
2320	-1.2379e-002
2321	-2.6153e-002
2322	-3.0631e-002
2323	-1.1422e-002
2324	-4.0046e-002
2325	4.1369e-003
2326	-4.2884e-002
2327	0.14278
2328	0.15793
2329	1.546e-002
2330	-2.0302e-002
2331	0.10283
2332	2.604e-002
2333	-3.087e-002
2334	-6.6986e-003
2335	1.9782e-003
2336	5.1614e-002
2337	0.13744
2338	-5.7821e-002
2339	-2.0295e-002
2340	-6.8359e-002
2341	-7.2607e-003
2342	5.1942e-002
2343	-6.9195e-002
2344	8.9177e-002
2345	-4.26e-002
2346	7.5884e-003
2347	-7.4171e-002
2348	-1.4329e-002
2349	-1.4392e-002
2350	-9.4818e-003
2351	6.6473e-003
2352	-8.8281e-004
2353	6.9852e-002
2354	-2.9825e-002
2355	2.8213e-002
2356	-0.10922
2357	4.9348e-002
2358	-1.2949e-002
2359	2.7867e-002
2360	-1.1814e-003
2361	-3.4664e-002
2362	-2.5757e-002
2363	-6.6726e-003
2364	-3.0914e-002
2365	-1.6806e-002
2366	-1.7793e-002
2367	9.1482e-003
2368	-1.1586e-002
2369	0.22504
2370	-1.4548e-002
2371	-6.9607e-003
2372	5.627e-002
2373	-9.2324e-002
2374	4.63e-003
2375	-6.0836e-003
2376	-2.3375e-002
2377	-2.2537e-002
2378	1.1184e-002
2379	1.2836e-003
2380	-8.0385e-002
2381	-1.3348e-002
2382	-8.7476e-003
2383	4.8154e-002
2384	-1.9944e-002
2385	-1.9528e-003
2386	-3.3142e-002
2387	-1.905e-002
2388	-6.0691e-002
2389	-9.1502e-003
2390	-2.2291e-002
2391	-2.1961e-002
2392	-0.18748
2393	-2.2146e-002
2394	-2.513e-003
2395	-1.0646e-002
2396	6.4152e-002
2397	-2.4518e-004
2398	-2.5952e-002
2399	2.0485e-002
2400	-1.3389e-003
2401	-4.3871e-002
2402	8.8391e-003
2403	-0.11535
2404	-1.388e-002
2405	-6.6983e-004
2406	-3.8745e-002
2407	-1.8118e-002
2408	-7.7996e-002
2409	5.688e-002
2410	-6.2114e-002
2411	-1.3861e-003
2412	-1.0981e-002
2413	-1.2274e-002
2414	2.272e-002
2415	0.10965
2416	-4.0219e-004
2417	1.5458e-002
2418	1.983e-003
2419	-0.93998
2420	-1.1371e-002
2421	-7.5164e-003
2422	-5.55e-002
2423	-4.5064e-002
2424	-5.9309e-002
2425	-1.8998e-002
2426	-3.9407e-002
2427	3.6181e-002
2428	-6.6306e-002
2429	-1.5887e-002
2430	-1.7236e-002
2431	1.0875e-002
2432	-1.7239e-002
2433	0.10797
2434	-3.0896e-003
2435	3.6827e-002
2436	-3.9242e-002
2437	-7.2793e-002
2438	8.8644e-002
2439	3.454e-003
2440	-7.6694e-002
2441	-1.5474e-002
2442	4.2577e-002
2443	-4.5873e-004
2444	-5.4278e-003
2445	8.6899e-002
2446	-2.3452e-002
2447	1.8809e-003
2448	0.13506
2449	-1.3238e-002
2450	-1.6719e-002
2451	-2.6493e-002
2452	2.5523e-003
2453	6.2498e-002
2454	-1.0302e-003
2455	-5.1657e-002
2456	-3.0313e-002
2457	3.1992e-002
2458	-5.4667e-002
2459	-1.9545e-002
2460	-8.1002e-002
2461	8.7952e-003
2462	4.091e-003
2463	0.21137
2464	-4.5224e-003
2465	-6.92e-004
2466	-2.4302e-003
2467	-1.0901e-002
2468	2.1672e-002
2469	-1.3059e-002
2470	-9.3069e-003
2471	1.7674e-003
2472	-7.7507e-003
2473	-1.7838e-002
2474	-2.0362e-002
2475	7.1375e-002
2476	1.0095e-002
2477	-2.6767e-002
2478	-7.3449e-002
2479	-1.5674e-002
2480	2.8318e-002
2481	8.3327e-004
2482	3.4948e-003
2483	-1.9303e-002
2484	-7.2152e-003
2485	-6.4871e-002
2486	0.48528
2487	-7.0307e-003
2488	-8.4392e-003
2489	-1.343e-002
2490	-5.5967e-003
2491	-1.2306e-002
2492	-5.4093e-002
2493	-1.925e-002
2494	-2.7219e-002
2495	-2.5494e-002
2496	-1.6817e-002
2497	1.4105e-002
2498	-1.3925e-002
2499	-5.6646e-003
2500	0.3128
2501	4.4814e-002
2502	-8.8192e-003
2503	-1.9564e-002
2504	-3.2827e-002
2505	-1.5332e-002
2506	-5.6511e-003
2507	-3.1803e-002
2508	9.4706e-002
2509	2.093e-002
2510	-2.6549e-002
2511	1.7222e-002
2512	-0.18336
2513	-1.1642e-002
2514	-6.4813e-003
2515	-8.8021e-003
2516	-1.527e-002
2517	-3.9221e-002
2518	-2.6335e-002
2519	-3.8615e-002
2520	-3.2229e-002
2521	0.13486
2522	0.2826
2523	-1.9685e-002
2524	-1.1407e-002
2525	-4.0298e-002
2526	-3.4437e-002
2527	-6.7381e-003
2528	-2.8139e-003
2529	-1.8562e-002
2530	-1.248e-002
2531	-7.1933e-002
2532	-2.4823e-002
2533	2.7823e-002
2534	2.1413e-002
2535	-2.702e-002
2536	5.3375e-003
2537	-1.7916e-002
2538	-1.2204e-002
2539	-5.1155e-004
2540	-2.6352e-002
2541	-1.7376e-002
2542	-2.6773e-002
2543	-4.4116e-003
2544	-1.0392e-002
2545	-1.6407e-002
2546	2.4009e-002
2547	-5.4417e-003
2548	-3.7035e-002
2549	-1.2652e-002
2550	-0.103
2551	-0.47995
2552	-0.3534
2553	-0.16708
2554	3.6607e-004
2555	0.11537
2556	0.21855
2557	0.34629
2558	0.52245
2559	0.71924
2560	0.95158
2561	0.95774
2562	-0.46335
2563	1.1046
2564	0.66094
2565	1.0375
2566	-0.63041
2567	-0.6093
2568	-0.29004
2569	-0.53845
2570	0.59682
2571	0.86768
2572	-0.34557
2573	-0.18021
2574	-8.0302e-002
2575	-2.7737e-002
2576	0.3123
2577	0.22567
2578	0.47921
2579	0.30509
2580	8.2656e-002
2581	6.6051e-002
2582	0.1713
2583	0.12732
2584	0.43868
2585	0.65241
2586	-3.4969e-003
2587	9.6213e-002
2588	0.56518
2589	0.9813
2590	1.5
2591	2.1255
2592	2.718
2593	2.9179
2594	3.6125
2595	4.6032
2596	4.8262
2597	-0.15553
2598	3.6291
2599	5.7771
2600	3.0884
2601	-0.41116
2602	-0.34833
2603	-0.18227
2604	0.82154
2605	2.7551
2606	5.377
2607	0.44115
2608	1.5605
2609	2.6938
2610	0.91014
2611	1.6452
2612	3.546
2613	4.8715
2614	2.092
2615	1.1038
2616	0.16765
2617	1.1789
2618	2.963
2619	1.691
2620	3.6512
2621	-0.13542
2622	9.9117e-002
2623	0.35986
2624	0.27739
2625	0.16807
2626	0.41034
2627	0.61827
2628	0.51241
2629	0.67363
2630	0.48417
2631	0.60731
2632	-7.5595e-002
2633	0.88529
2634	0.35897
2635	1.1312
2636	-0.2447
2637	-0.20507
2638	-0.20031
2639	1.1063e-002
2640	0.3102
2641	-0.25785
2642	-0.19717
2643	0.13022
2644	0.3929
2645	8.4642e-002
2646	0.15761
2647	6.7323e-003
2648	0.36349
2649	0.16792
2650	6.1823e-002
2651	-0.70264
2652	0.17816
2653	0.16839
2654	0.1664
2655	-8.8137e-002
2656	-1.5398
2657	-0.79135
2658	-0.34559
2659	-0.22854
2660	-0.1247
2661	-0.61968
2662	0.39478
2663	-0.83457
2664	0.50815
2665	-1.1091
2666	0.37603
2667	-1.7892
2668	-1.9594e-002
2669	-0.73797
2670	-0.20902
2671	-0.28228
2672	-1.5101
2673	-0.68714
2674	0.62144
2675	-0.844
2676	0.81729
2677	-1.1783
2678	0.78272
2679	-0.57678
2680	0.11182
2681	0.1593
2682	-0.26041
2683	0.11479
2684	-0.28527
2685	1.4859
2686	0.77783
2687	0.99969
2688	1.0905
2689	0.35797
2690	-0.97829
2691	-0.7376
2692	-1.4567
2693	-0.57609
2694	0.47628
2695	-1.3126
2696	0.59669
2697	-2.1549
2698	-1.177
2699	-0.58532
2700	-0.77064
2701	-1.2732
2702	-0.48311
2703	-0.72225
2704	-0.40553
2705	-1.4583
2706	-0.43478
2707	1.1618
2708	-0.8029
2709	0.79667
2710	-0.65624
2711	0.50242
2712	-0.59313
2713	1.4081
2714	-0.51226
2715	-1.946
2716	0.74098
2717	0.94929
2718	0.13564
2719	-1.1174
2720	0.19968
2721	-0.85131
2722	-0.70036
2723	-0.5613
2724	-0.52118
2725	3.8955
2726	0.2816
2727	-0.62379
2728	-0.73822
2729	-0.58667
2730	0.36499
2731	-2.0413
2732	1.879
2733	-0.45138
2734	0.14321
2735	-0.91198
2736	-0.52323
2737	1.2557
2738	0.87374
2739	0.42575
2740	-0.1679
2741	0.26931
2742	0.9537
2743	-1.5751e-002
2744	-0.91654
2745	-1.9474
2746	-3.0956
2747	-2.0626
2748	-2.3313
2749	-1.0597
2750	-1.4211
2751	-0.10507
2752	-0.64095
2753	0.8763
2754	0.29744
2755	0.83375
2756	-3.4656
2757	-3.4367
2758	0.97851
2759	-1.6379
2760	-2.2063
2761	-0.7828
2762	-1.2323
2763	0.14484
2764	-0.45856
2765	-3.0003
2766	-2.8023
2767	-0.80266
2768	-1.6965
2769	9.9477e-002
2770	-2.8534
2771	-3.4721
2772	0.34033
2773	-1.6746
2774	-0.99783
2775	-0.25852
2776	-2.4468
2777	-0.44739
2778	-1.398
2779	0.49785
2780	-2.5635
2781	-2.7266
2782	1.3238
2783	0.32761
2784	1.2225
2785	0.62564
2786	-3.5876
2787	-3.0811
2788	-3.3249
2789	-1.6069
2790	-0.59122
2791	0.3259
2792	-1.3455
2793	-0.34135
2794	-2.3362
2795	0.60404
2796	-2.7442
2797	-0.57284
2798	-0.19383
2799	-1.1552
2800	-0.83689
2801	-2.0256
2802	-1.5833
2803	4.3648e-002
2804	-3.3055
2805	1.4698
2806	0.77595
2807	0.45896
2808	1.2606e-002
2809	-0.56387
2810	-1.3209
2811	-2.3587
2812	0.28102
2813	-2.9879
2814	-3.7626
2815	-1.1691
2816	-0.44988
2817	-1.8239
2818	1.3846
2819	0.1583
2820	-3.2384
2821	-2.518
2822	0.18039
2823	-2.8658
2824	-2.0772
2825	-0.29728
2826	-0.82509
2827	-1.3472
2828	-1.971
2829	-3.1243
2830	-0.57217
2831	-0.47355
2832	-0.36381
2833	-0.2734
2834	-0.18999
2835	-0.22901
2836	-0.24494
2837	-0.32133
2838	-0.3411
2839	-0.42611
2840	-0.43695
2841	-0.57278
2842	-0.54708
2843	-0.52268
2844	-0.20883
2845	-0.16525
2846	-0.49068
2847	-0.21826
2848	-0.25245
2849	-0.32047
2850	-0.36278
2851	-0.44417
2852	-0.4428
2853	-0.14818
2854	-0.13914
2855	-0.40373
2856	-0.31467
2857	-0.50178
2858	-0.20997
2859	-7.0208e-002
2860	-0.51294
2861	-0.24604
2862	-0.33562
2863	-0.46367
2864	-0.1496
2865	-0.37252
2866	-0.26063
2867	-0.50764
2868	-0.18161
2869	-5.4408e-002
2870	-0.51959
2871	-0.54859
2872	-0.59109
2873	-0.45034
2874	-0.2634
2875	-9.8188e-002
2876	-0.16177
2877	-0.28675
2878	-0.38106
2879	-0.50165
2880	-0.32656
2881	-0.42432
2882	-0.23415
2883	-0.54166
2884	-0.20404
2885	-0.32674
2886	-0.34028
2887	-0.25046
2888	-0.22168
2889	-0.17994
2890	-0.13184
2891	-0.43996
2892	-0.10868
2893	-0.49122
2894	-0.4796
2895	-0.47641
2896	-0.36966
2897	-0.2501
2898	-0.1554
2899	-6.2171e-002
2900	-0.43758
2901	-7.2681e-002
2902	-0.22844
2903	-0.18082
2904	-0.27579
2905	-0.10055
2906	-0.54977
2907	-0.40315
2908	-0.18977
2909	-4.8189e-002
2910	-0.40915
2911	-4.4055e-002
2912	-5.272e-002
2913	-0.32684
2914	-0.23311
2915	-0.15819
2916	-7.6522e-002
2917	-0.16811
2918	-1.3423e-003
2919	3.698e-002
2920	-6.4182e-002
2921	9.2036e-003
2922	-2.9831e-002
2923	-3.9286e-003
2924	-6.981e-002
2925	-2.8058e-002
2926	0.10127
2927	-2.0683e-002
2928	-9.6765e-002
2929	-7.9563e-002
2930	8.3122e-002
2931	-1.2883e-002
2932	-7.699e-003
2933	2.5828e-002
2934	2.0782e-002
2935	-2.3443e-002
2936	-9.6034e-003
2937	8.5548e-002
2938	-0.15071
2939	0.10005
2940	-0.14947
2941	-0.30814
2942	1.0916
2943	-0.51907
2944	-0.5398
2945	0.67318
2946	-0.68123
2947	3.03
