Node Number	Normal Stress (Pa)
1340	4.6154e+005
1341	-8.6793e+005
1342	-1.717e+006
1343	-1.9135e+006
1344	1.9728e+005
1345	-2.3661e+005
1346	-3035.6
1347	1.1103e+006
1348	1.5744e+006
1349	1.5669e+006
1350	1.6233e+006
1351	9.7958e+005
1352	-2.4509e+005
1353	-1.1376e+006
1354	2.885e+005
1355	77709
1356	2.7524e+005
1357	4.4223e+005
1358	4.4471e+005
1359	3.4254e+005
1360	-40164
1361	5.7361e+005
1362	1.1928e+006
1363	1.1575e+006
1364	1.0687e+006
1365	5.1944e+005
1366	-90719
1367	-1.747e+006
1368	3.1605e+005
1369	51794
1370	-1.7077e+005
1371	-4.8232e+005
1372	-1.1318e+006
1373	8.7344e+005
1374	8.8323e+005
1375	6.6069e+005
1376	-9.1392e+005
1377	1.8701e+005
1378	3.4818e+005
1379	6.0134e+005
1380	3.5155e+005
1381	42123
1382	-4.7386e+005
1383	5.6131e+005
1384	1.571e+005
1385	-4.0307e+005
1386	-9.5419e+005
1387	-3.7334e+006
1388	-4.1813e+006
1389	-3.7977e+006
1390	-3.4602e+006
1391	-2.739e+006
1392	-1.5105e+006
1393	6.9162e+005
1394	7.5551e+006
1395	5.98e+006
1396	4.3265e+006
1397	2.1819e+006
1398	1.3477e+006
1399	2.657e+005
1400	-1.1113e+006
1401	-3.4245e+006
1402	-3.8957e+006
1403	-4.8118e+006
1404	-3.2368e+006
1405	8.7043e+005
1406	2104.4
1407	3532.7
1408	-2290.9
1409	62018
1410	-2.9654e+006
1411	-3.4784e+006
1412	-3.0936e+006
1413	-2.4683e+006
1414	-1.6165e+006
1415	-5.477e+005
1416	3.593e+006
1417	1.08e+006
1418	6.1316e+005
1419	1.5557e+005
1420	-4.976e+005
1421	-1.1443e+006
1422	-5.2076e+006
1423	-1.259e+005
1424	-1.8983e+005
1425	-1.5524e+005
1426	-3.3356e+006
1427	-3.3218e+006
1428	-3.0088e+006
1429	-2.1588e+006
1430	-1.4513e+006
1431	-4.555e+005
1432	2.2356e+006
1433	1.3167e+006
1434	7.1603e+005
1435	-3.2522e+005
1436	-4.1939e+005
1437	-3.8414e+005
1438	-1.5404e+005
1439	-3.3449e+006
1440	-4.4928e+006
1441	-5.0669e+006
1442	-2.3302e+006
1443	-2.1542e+005
1444	-1.7067e+005
1445	-35026
1446	-7.9293e+005
1447	-5.3615e+006
1448	-2.948e+005
1449	-3.5826e+006
1450	-3.7603e+006
1451	-3.7878e+006
1452	-3.0836e+006
1453	-2.1376e+006
1454	-1.4583e+006
1455	-2.3763e+006
1456	-2.123e+006
1457	-2.3015e+006
1458	-1.434e+006
1459	-5.202e+005
1460	-4.2451e+006
1461	-6.0361e+006
1462	-4.7934e+006
1463	-8.5697e+005
1464	-5.379e+005
1465	-3.7895e+006
1466	-2.9723e+006
1467	-1.8241e+006
1468	-5.6989e+005
1469	-4.8348e+006
1470	-4.5742e+006
1471	-3.5975e+006
1472	-2.4812e+006
1473	-1.1209e+006
1474	-4.4415e+006
1475	-4.5049e+006
1476	-2.7348e+006
1477	-1.5881e+006
1478	-1.1582e+006
1479	-5.7581e+006
1480	-1.1435e+006
1481	-4.7853e+006
1482	-3.5604e+006
1483	-2.1171e+006
1484	-3.932e+006
1485	-2.6364e+006
1486	-5.4776e+006
1487	-4.7652e+006
1488	-2.9566e+006
1489	-3.7251e+006
1490	-2.3772e+006
1491	-5.4199e+006
1492	-3.6478e+006
1493	-3.281e+006
1494	-1.2049e+007
1495	-1.5218e+007
1496	-1.8152e+007
1497	-9.2193e+006
1498	-1.3276e+007
1499	-1.253e+007
1500	2.709e+007
1501	2.11e+007
1502	1.0561e+007
1503	7.6662e+005
1504	-2.5755e+006
1505	-2.2721e+006
1506	2.3886e+005
1507	-3.1512e+006
1508	-1.0106e+007
1509	-2.3245e+007
1510	1.1797e+007
1511	1.1414e+007
1512	1.2978e+007
1513	3.8239e+006
1514	8.3635e+005
1515	-2.4604e+006
1516	-1.6379e+006
1517	-9.1627e+005
1518	-1.5126e+007
1519	-3.3702e+007
1520	-6.3029e+007
1521	-6.1489e+007
1522	2.3685e+007
1523	-3.2601e+007
1524	-6.6168e+007
1525	2.4839e+007
1526	6.1557e+006
1527	-3.0337e+006
1528	-3.1474e+006
1529	-3.7626e+006
1530	58316
1531	-1.6523e+006
1532	-1.1147e+007
1533	-2.8269e+007
1534	1.7153e+007
1535	-4.604e+007
1536	1.9689e+007
1537	1.3676e+007
1538	5.3524e+006
1539	-4.6625e+005
1540	-1.2168e+006
1541	-2.729e+005
1542	-1.9851e+006
1543	-8.4922e+006
1544	-1.8235e+007
1545	1.3673e+007
1546	8.5824e+006
1547	2.3686e+006
1548	-1.393e+006
1549	-1.4096e+006
1550	-1.5262e+006
1551	-6.2868e+006
1552	-1.716e+007
1553	-3.5182e+007
1554	1.661e+007
1555	8.9101e+006
1556	3.7486e+006
1557	1.3929e+005
1558	-20935
1559	-7.8586e+005
1560	-5.1631e+006
1561	-1.5829e+007
1562	1.6133e+007
1563	1.2343e+007
1564	-3.8855e+007
1565	-5.6012e+007
1566	-3.6499e+007
1567	-9.3569e+006
1568	-6.416e+005
1569	-6.4584e+005
1570	-6.1842e+006
1571	1.2953e+006
1572	-4.0981e+006
1573	-1.6317e+007
1574	-8.0654e+006
1575	4.6045e+006
1576	7.2455e+006
1577	-1.2264e+007
1578	-4.5197e+007
1579	7.829e+006
1580	-6.6365e+007
1581	-2.3386e+007
1582	-6.2258e+005
1583	1.2975e+006
1584	-5.4862e+006
1585	-6.8899e+006
1586	-2.8093e+006
1587	-6.094e+007
1588	-3.9622e+007
1589	-1.9496e+007
1590	-1.407e+006
1591	-1.8443e+006
1592	-7.9472e+006
1593	-8.1356e+006
1594	-1.1948e+007
1595	-6.4151e+006
1596	1.3742e+007
1597	-1.1009e+007
1598	-3.1453e+007
1599	-5.6123e+007
1600	-1.0434e+007
1601	-2.8643e+005
1602	-5.7186e+006
1603	-1.0755e+007
1604	-1.1436e+007
1605	-3.1691e+006
1606	-2.8052e+006
1607	-1.9765e+007
1608	-7.1092e+006
1609	-1.2072e+007
1610	-3.741e+007
1611	-5.184e+007
1612	-1.2326e+007
1613	-8.971e+006
1614	-1.1629e+007
1615	-7.3767e+006
1616	-9.7615e+006
1617	-2.1392e+007
1618	-2.1983e+007
1619	-1.6055e+006
1620	5.5647e+006
1621	2.4257e+006
1622	-5.0757e+006
1623	6.1897e+006
1624	2.2117e+006
1625	2.5531e+006
1626	8.8033e+005
1627	-2.7305e+007
1628	-6.4304e+007
1629	-6.6481e+007
1630	-6.643e+007
1631	-5.9979e+007
1632	-4.402e+007
1633	-2.2275e+006
1634	-2.9776e+007
1635	-1.7271e+007
1636	-6.3691e+006
1637	-2.1386e+006
1638	1.2749e+006
1639	-2.3721e+006
1640	-2.1485e+006
1641	-2.4665e+006
1642	-2.2227e+006
1643	-2.0439e+006
1644	1.1734e+006
1645	2.5624e+006
1646	-1.7879e+006
1647	3.8093e+006
1648	4.7795e+006
1649	4.7607e+006
1650	-1.6765e+006
1651	-2.0209e+006
1652	2.9827e+006
1653	-1.1123e+006
1654	-1.0706e+007
1655	-7.0265e+006
1656	-1.3101e+007
1657	-5.2012e+007
1658	-4.256e+006
1659	1.5771e+006
1660	-6.6215e+007
1661	1.4745e+006
1662	-1.8901e+006
1663	2.9642e+006
1664	-2.0742e+006
1665	-2.1501e+006
1666	-1.1001e+007
1667	-6.4893e+007
1668	-5.4539e+005
1669	-1.0818e+007
1670	-1.7694e+007
1671	-1.0865e+006
1672	-6.2936e+007
1673	-4.3743e+006
1674	-2.6898e+006
1675	4.3953e+006
1676	-2.026e+006
1677	-3.3284e+007
1678	-9.0684e+006
1679	4.1909e+006
1680	-2.5552e+006
1681	4.977e+006
1682	4.4256e+006
1683	-2.1114e+006
1684	1.8929e+006
1685	-2.3129e+006
1686	-2.3266e+006
1687	-1.8481e+006
1688	-2.5105e+006
1689	-2.3065e+007
1690	-3.5611e+007
1691	-6.7304e+007
1692	-1.5943e+007
1693	-1.5381e+007
1694	-3.3896e+007
1695	-1.1399e+007
1696	-1.5987e+007
1697	-2.7587e+007
1698	-9.5967e+005
1699	-1.9003e+005
1700	-7.7611e+007
1701	-1.5637e+007
1702	7.8105e+006
1703	-3.5425e+007
1704	-5.5815e+007
1705	1.0853e+007
1706	-1.6953e+007
1707	-3.8497e+007
1708	6.3192e+006
1709	-5.899e+007
1710	-6.6555e+007
1711	1.2767e+007
1712	-5.6473e+007
1713	1.107e+007
1714	9.5137e+006
1715	-1.3203e+007
1716	-5.8058e+007
1717	1.0841e+007
1718	8.1484e+006
1719	1.1665e+007
1720	-4.1248e+007
1721	-1.0038e+008
1722	-1.9026e+007
1723	-2.5952e+007
1724	-2.0714e+007
1725	1.7305e+007
1726	1.0371e+007
1727	-7.2988e+006
1728	-5.9674e+007
1729	-6.7261e+007
1730	-8.3026e+007
1731	-2.3517e+006
1732	-3.5302e+007
1733	-1.805e+007
1734	-7.9298e+006
1735	4.7631e+006
1736	5.1537e+006
1737	-4.6127e+006
1738	-2.3641e+007
1739	-7.0034e+007
1740	1.2168e+007
1741	8.1643e+006
1742	-9.8464e+007
1743	1.481e+007
1744	-6.4224e+007
1745	-3.4977e+007
1746	-1.3001e+007
1747	1.2647e+007
1748	-3.9418e+007
1749	-1.7624e+007
1750	-4.9975e+007
1751	7.7306e+006
1752	1.3479e+007
1753	-2.8472e+007
1754	-1.3587e+006
1755	-5.2191e+007
1756	-8.7885e+007
1757	-1.9948e+007
1758	-4.6468e+007
1759	-1.3545e+007
1760	-3.2604e+007
1761	8.7617e+006
1762	-1.3131e+007
1763	1.0215e+007
1764	-2.9637e+007
1765	6.0207e+006
1766	-3.9937e+007
1767	-5.6218e+007
1768	-5.8046e+007
1769	2.6536e+006
1770	9.0734e+006
1771	-2.7239e+007
1772	-4.3858e+007
1773	-3.9961e+007
1774	7.7733e+006
1775	9.0434e+006
1776	-8.1693e+007
1777	-1.2882e+007
1778	1.0359e+007
1779	8.5189e+006
1780	5.8903e+006
1781	1.4229e+007
1782	-8.5423e+006
1783	-7.5144e+007
1784	-9.0581e+006
1785	-2.3123e+007
1786	7.8388e+006
1787	1.7125e+007
1788	-6.7548e+007
1789	-3.6543e+007
1790	6.734e+006
1791	-3.7921e+007
1792	-8.6252e+007
1793	8.7481e+006
1794	2.4308e+006
1795	-2.2626e+007
1796	1.4947e+007
1797	1.1506e+007
1798	-9.7035e+007
1799	9.294e+006
1800	-5.0689e+007
1801	-3.4531e+007
1802	1.3407e+007
1803	-9.9552e+007
1804	-4.3787e+007
1805	-1.0156e+007
1806	-6.7778e+007
1807	-4.4885e+007
1808	-4.5471e+007
1809	-2.8556e+007
1810	-2.1063e+007
1811	-7.2268e+007
1812	-5.3924e+007
1813	-1.2329e+008
1814	-1.7018e+007
1815	-1.1307e+008
1816	1.1091e+007
1817	-4.7505e+007
1818	-2.3759e+007
1819	-3.1224e+007
1820	-8.4685e+006
1821	1.0896e+007
1822	1.1798e+007
1823	9.3164e+006
1824	-2.4976e+007
1825	-5.1784e+007
1826	1.9767e+007
1827	7.0723e+006
1828	1.1922e+007
1829	-8.2009e+006
1830	1.2776e+007
1831	-6.584e+007
1832	-1.0236e+007
1833	-3.0074e+007
1834	-1.5016e+007
1835	1.0398e+007
1836	-2.1266e+007
1837	-9.2471e+006
1838	-9.8659e+006
1839	-1.1239e+008
1840	-3.251e+007
1841	7.2889e+006
1842	3.6962e+005
1843	1.0408e+007
1844	1.4289e+007
1845	-1.9782e+007
1846	-3.6998e+007
1847	-1.8376e+007
1848	-3.3397e+007
1849	7.9294e+006
1850	-1.3164e+007
1851	-2.9131e+007
1852	-3.1401e+007
1853	1.4726e+007
1854	1.0879e+007
1855	5.6427e+006
1856	-1.0157e+008
1857	-2.1786e+007
1858	-1.7693e+007
1859	-1.0389e+008
1860	-4.7124e+007
1861	1.1214e+006
1862	9.4127e+006
1863	-1.3176e+008
1864	-7.6114e+007
1865	9.9442e+006
1866	-4.2298e+007
1867	-6.0829e+007
1868	-2.5075e+007
1869	-1.3765e+007
1870	-1.481e+007
1871	-3.3726e+007
1872	-2.0824e+006
1873	3.7052e+006
1874	-4.3613e+007
1875	1.4572e+007
1876	6.859e+006
1877	1.5507e+007
1878	1.6261e+007
1879	-8.7901e+007
1880	-6.8687e+007
1881	5.6912e+006
1882	-5.3862e+006
1883	-9.5258e+006
1884	-2.4031e+007
1885	-1.3411e+007
1886	1.1906e+007
1887	4.5836e+006
1888	-2.9961e+007
1889	-5.2724e+007
1890	-8.45e+007
1891	-5.9085e+007
1892	-3.8263e+007
1893	-2.946e+007
1894	7.0606e+006
1895	-3.9861e+007
1896	1.0366e+007
1897	-1.0045e+007
1898	1.2893e+007
1899	2.0196e+007
1900	-4.0092e+007
1901	-3.8738e+007
1902	1.2675e+007
1903	-5.1734e+006
1904	-1.143e+007
1905	-5.9019e+007
1906	-6.4574e+007
1907	-2.9017e+007
1908	1.0521e+007
1909	5.6215e+006
1910	1.0416e+007
1911	-4.2018e+007
1912	1.0979e+007
1913	-2.7273e+007
1914	-1.866e+007
1915	6.4354e+006
1916	1.1073e+007
1917	-3.3983e+007
1918	-2.874e+007
1919	-1.0188e+008
1920	-3.9494e+007
1921	1.2771e+007
1922	-1.097e+007
1923	7.0811e+005
1924	-1.0465e+007
1925	-2.1256e+007
1926	-8.9821e+007
1927	-4.9437e+007
1928	1.6387e+006
1929	-7.713e+006
1930	-3.7883e+007
1931	-1.2039e+007
1932	-7.0748e+007
1933	-9.2764e+006
1934	9.2508e+006
1935	9.5599e+006
1936	6.6015e+006
1937	1.232e+007
1938	-4.316e+007
1939	-7.5747e+006
1940	-7.6844e+006
1941	1.1905e+007
1942	4.5067e+006
1943	-4.5235e+007
1944	-2.2885e+007
1945	-3.4789e+007
1946	-1.2264e+007
1947	7.4929e+006
1948	-7.4524e+007
1949	9.1708e+005
1950	1.4238e+007
1951	-6.4417e+007
1952	-4.1049e+007
1953	-3.3933e+007
1954	1.945e+007
1955	-1.7334e+007
1956	-2.2131e+007
1957	-2.9735e+007
1958	-2.5877e+007
1959	-3.3028e+007
1960	-7.4182e+007
1961	9.2626e+006
1962	-1.6318e+007
1963	1.0921e+007
1964	-3.1152e+007
1965	8.8441e+005
1966	9.9588e+006
1967	-1.6067e+008
1968	-3.2106e+007
1969	-5.2585e+007
1970	5.8659e+006
1971	1.5417e+007
1972	9.4109e+006
1973	5.3929e+006
1974	-4.3343e+007
1975	-3.9125e+007
1976	-5.7113e+006
1977	-5.1892e+007
1978	-1.1608e+008
1979	-4.9949e+007
1980	-4.6332e+007
1981	1.3514e+007
1982	-1.122e+007
1983	-3.96e+007
1984	-2.1727e+007
1985	-4.8261e+007
1986	1.1714e+007
1987	-1.0618e+008
1988	2.0835e+007
1989	-6.8094e+006
1990	1.4575e+007
1991	4.8358e+006
1992	7.1095e+006
1993	-5.3617e+007
1994	1.3365e+007
1995	-9.8036e+007
1996	-1.1478e+008
1997	-1.0094e+008
1998	-2.1927e+007
1999	-1.6483e+007
2000	-6.257e+006
2001	-8.0427e+006
2002	-5.8378e+006
2003	8.7431e+007
2004	1.4284e+008
2005	-3.5479e+007
2006	5.0553e+007
2007	-1.8054e+006
2008	9.1031e+007
2009	1.5445e+007
2010	6.1305e+006
2011	-4.5178e+006
2012	4.3356e+007
2013	3.8129e+007
2014	-6.5662e+006
2015	8.475e+006
2016	7.3156e+007
2017	6.2753e+007
2018	6.897e+007
2019	1.5922e+008
2020	-1.4743e+007
2021	7.9617e+007
2022	1.8294e+007
2023	3.9107e+007
2024	-3.1397e+006
2025	9.9536e+006
2026	1.443e+007
2027	1.2632e+007
2028	2.1053e+007
2029	-5.7958e+006
2030	3.1476e+007
2031	-1.9424e+006
2032	6.1247e+006
2033	-2.4531e+006
2034	-3.0889e+007
2035	-5.4416e+006
2036	-1.4672e+007
2037	9.6924e+007
2038	2.0647e+007
2039	5.8086e+007
2040	1.2182e+007
2041	6.9395e+007
2042	-5.7299e+006
2043	-5.2112e+006
2044	-5.9888e+006
2045	-2.0047e+006
2046	1.3504e+008
2047	1.7583e+007
2048	1.7845e+007
2049	7.9011e+006
2050	4.0394e+007
2051	2.9524e+007
2052	-2.6674e+006
2053	-8.5208e+006
2054	7.2826e+007
2055	3.5688e+007
2056	5.2197e+007
2057	4.4061e+007
2058	1.4758e+008
2059	3.3551e+007
2060	2.4749e+007
2061	2.8304e+007
2062	8.0356e+007
2063	1.9295e+007
2064	2.0837e+007
2065	1.0352e+008
2066	3.7679e+007
2067	4.6769e+007
2068	8.7641e+006
2069	1.267e+008
2070	8.5308e+007
2071	6.5111e+007
2072	-4.7566e+006
2073	-2.5957e+006
2074	-3.9239e+006
2075	-1.1596e+007
2076	-2.9219e+007
2077	-2.3676e+007
2078	5.1005e+007
2079	5.0692e+007
2080	-2.606e+006
2081	7.4306e+007
2082	8.8143e+006
2083	8.5617e+007
2084	2.3134e+007
2085	-1.0837e+007
2086	2.0693e+007
2087	1.353e+008
2088	1.6745e+008
2089	1.0991e+007
2090	2.1768e+006
2091	4.4633e+007
2092	7.6455e+006
2093	7.1158e+005
2094	9.0633e+007
2095	-2.7496e+007
2096	-5.3052e+006
2097	1.4429e+008
2098	7.2607e+006
2099	6.7691e+007
2100	3.277e+007
2101	1.0771e+008
2102	5.9831e+006
2103	-6.4784e+006
2104	1.8975e+007
2105	2.3389e+007
2106	1.1082e+007
2107	4.2609e+006
2108	-1.7155e+006
2109	1.3004e+007
2110	7.2647e+007
2111	8.4825e+006
2112	4.3928e+007
2113	5.1682e+007
2114	4.4796e+007
2115	-5.6832e+006
2116	4.7967e+007
2117	-2.2497e+006
2118	-1.0559e+007
2119	-6.2905e+006
2120	1.2184e+008
2121	8.723e+006
2122	1.1581e+008
2123	-4.0852e+006
2124	7.1589e+006
2125	1.5432e+007
2126	-3.4604e+006
2127	1.1903e+007
2128	2.9228e+007
2129	-3.662e+006
2130	9.234e+006
2131	5.4826e+007
2132	6.496e+007
2133	-3.7486e+006
2134	-3.1888e+006
2135	2.2015e+007
2136	-5.8138e+006
2137	-6.7928e+006
2138	-4.9382e+006
2139	-4.5359e+006
2140	-1.1121e+007
2141	-1.5526e+007
2142	4.2109e+007
2143	3.211e+007
2144	-3.6435e+006
2145	3.9375e+007
2146	-5.7457e+006
2147	-2.9837e+007
2148	2.1173e+007
2149	6.6206e+006
2150	-2.8129e+006
2151	-7.451e+005
2152	-1.3669e+006
2153	-1.0424e+007
2154	1.3892e+007
2155	8.5601e+006
2156	2.8519e+007
2157	-1.1034e+007
2158	-1.8473e+006
2159	3.3034e+006
2160	5.3403e+006
2161	1.8668e+007
2162	8.3428e+006
2163	-2.0987e+007
2164	3.2734e+006
2165	-1.0537e+007
2166	2.1792e+007
2167	8.6149e+005
2168	1.4613e+007
2169	1.4506e+008
2170	-1.8733e+007
2171	2.9937e+007
2172	-1.5707e+007
2173	-9.7063e+006
2174	8.2442e+006
2175	6.5801e+006
2176	-1.2115e+007
2177	9.3877e+006
2178	8.5658e+007
2179	7.2249e+007
2180	1.2033e+008
2181	4.4053e+007
2182	6.1511e+006
2183	5.3214e+007
2184	8.5214e+007
2185	-6.2981e+006
2186	-4.2604e+006
2187	-4.2743e+006
2188	3.4835e+007
2189	7.4437e+007
2190	3.1818e+007
2191	6.2686e+007
2192	1.8758e+007
2193	-2.7214e+006
2194	-2.0923e+007
2195	1.0667e+008
2196	-4.8097e+006
2197	4.5922e+007
2198	-1.7604e+006
2199	7.2352e+007
2200	1.1918e+008
2201	-3.8874e+007
2202	-3.1796e+007
2203	1.9683e+007
2204	-1.0962e+007
2205	3.1618e+007
2206	3.4383e+007
2207	-8.8402e+006
2208	6.4434e+007
2209	1.6588e+008
2210	5.2436e+007
2211	4.5149e+007
2212	-4.0896e+006
2213	1.7413e+008
2214	6.6225e+007
2215	-7.3124e+006
2216	1.7424e+008
2217	-5.6027e+006
2218	5.6715e+006
2219	8.4246e+007
2220	4.6532e+006
2221	1.0803e+007
2222	2.1202e+007
2223	9.4691e+007
2224	-2.5189e+007
2225	2.7811e+006
2226	-1.8965e+007
2227	1.0435e+007
2228	2.9707e+006
2229	2.1076e+007
2230	7.2509e+006
2231	7.5178e+007
2232	1.1298e+007
2233	-5.7689e+006
2234	-2.6952e+006
2235	8.6841e+006
2236	-1.9641e+007
2237	6.1844e+006
2238	1.5151e+008
2239	1.4092e+007
2240	1.2884e+007
2241	6.045e+007
2242	-3.3455e+006
2243	5.4219e+007
2244	-6.2515e+006
2245	-4.6307e+006
2246	-2.1794e+006
2247	2.1617e+006
2248	2.5025e+007
2249	7.364e+007
2250	1.5093e+008
2251	-1.0227e+007
2252	-8.3962e+006
2253	1.2662e+008
2254	3.0622e+007
2255	5.8152e+006
2256	5.907e+007
2257	7.4892e+006
2258	1.9115e+006
2259	7.8437e+007
2260	3.6801e+007
2261	2.4046e+007
2262	8.8087e+007
2263	-3.6591e+006
2264	9.5357e+006
2265	1.1801e+005
2266	5.998e+006
2267	-9.4988e+006
2268	3.851e+006
2269	5.7518e+006
2270	5.3647e+007
2271	-2.7719e+007
2272	1.6817e+007
2273	1.7272e+007
2274	5.664e+007
2275	3.553e+007
2276	1.8274e+007
2277	1.377e+008
2278	-7.7064e+006
2279	5.6634e+007
2280	6.0599e+006
2281	-1.3021e+007
2282	1.0493e+007
2283	-5.1756e+006
2284	2.2883e+007
2285	4.808e+007
2286	2.8363e+007
2287	-1.1439e+007
2288	-5.6437e+006
2289	3.4e+007
2290	-3.6341e+006
2291	4.0755e+007
2292	-1.5884e+006
2293	6.484e+007
2294	6.0742e+006
2295	1.4623e+007
2296	4.3314e+007
2297	8.3365e+006
2298	6.0514e+007
2299	5.6561e+007
2300	4.7086e+007
2301	1.1453e+007
2302	-5.4133e+006
2303	1.0966e+007
2304	5.5281e+006
2305	5.9215e+006
2306	1.2957e+007
2307	2.3629e+007
2308	1.3621e+008
2309	1.6685e+008
2310	5.4197e+007
2311	2.0528e+007
2312	1.5444e+008
2313	-4.509e+006
2314	5.0698e+007
2315	4.1e+007
2316	1.2685e+007
2317	1.0607e+008
2318	-3.3359e+005
2319	2.2721e+006
2320	-4.3055e+006
2321	1.373e+007
2322	3.4358e+007
2323	4.5011e+007
2324	1.2122e+008
2325	8.5891e+006
2326	8.2269e+007
2327	2.0861e+007
2328	1.9165e+007
2329	8.6959e+007
2330	8.6135e+007
2331	8.8429e+006
2332	3.1883e+007
2333	2.1426e+007
2334	-1.4968e+006
2335	1.0501e+008
2336	3.9931e+007
2337	4.6104e+007
2338	2.6145e+007
2339	1.1542e+007
2340	2.3935e+007
2341	5.1053e+006
2342	5.2435e+007
2343	4.385e+007
2344	3.9445e+007
2345	3.3566e+007
2346	2.119e+007
2347	3.5535e+007
2348	5.1978e+006
2349	-1.608e+006
2350	-3.6141e+005
2351	-7.3335e+006
2352	-1.2805e+006
2353	3.1737e+006
2354	1.492e+007
2355	7.0222e+006
2356	1.4469e+007
2357	9.8517e+007
2358	-4.8482e+006
2359	4.6583e+007
2360	8.3238e+006
2361	2.0573e+007
2362	2.6817e+006
2363	1.0359e+008
2364	1.7665e+007
2365	-2.0338e+006
2366	-2.2517e+006
2367	7.5363e+006
2368	2.6304e+007
2369	7.1227e+006
2370	4.6702e+007
2371	-8.3371e+006
2372	2.0031e+007
2373	8.4868e+006
2374	-5.5996e+005
2375	8.8318e+006
2376	-1.9346e+006
2377	-4.8481e+006
2378	6.1049e+007
2379	-4.275e+006
2380	2.1388e+007
2381	7.3651e+007
2382	9.87e+006
2383	3.9146e+006
2384	9.5874e+007
2385	1.2893e+008
2386	1.4996e+007
2387	6.0182e+007
2388	4.8443e+007
2389	-2.5622e+006
2390	1.1891e+008
2391	3.5324e+007
2392	5.1641e+007
2393	8.3249e+006
2394	-6.389e+006
2395	9.0368e+007
2396	8.0458e+006
2397	1.058e+006
2398	6.6342e+007
2399	1.0079e+008
2400	-4.5292e+006
2401	-6.1351e+006
2402	3.8504e+006
2403	4.3576e+007
2404	1.1832e+008
2405	1.4417e+007
2406	3.0699e+007
2407	1.1624e+008
2408	5.2673e+007
2409	1.1532e+007
2410	-5.8528e+006
2411	9.9677e+007
2412	-3.1133e+006
2413	-1.0409e+007
2414	-9.3988e+005
2415	9.2741e+006
2416	-5.5601e+006
2417	3.4073e+007
2418	-5.9167e+005
2419	7.5222e+006
2420	8.3776e+005
2421	-7.1056e+006
2422	3.7322e+007
2423	1.2683e+008
2424	6.3606e+007
2425	-1.0085e+007
2426	2.3325e+007
2427	8.8304e+007
2428	5.5426e+007
2429	-5.2727e+006
2430	4.012e+007
2431	-9.8925e+005
2432	3.7844e+006
2433	1.4946e+007
2434	-1.8814e+006
2435	4.7905e+007
2436	5.7845e+007
2437	-8.1243e+005
2438	3.4676e+007
2439	8.3972e+006
2440	-1.8728e+006
2441	9.8939e+007
2442	3.078e+007
2443	7.8116e+006
2444	5.9747e+007
2445	2.1819e+006
2446	6.8273e+007
2447	-2.3614e+006
2448	4.9322e+006
2449	1.4808e+007
2450	-4.1203e+006
2451	1.2002e+008
2452	-3.3153e+006
2453	5.3499e+006
2454	1.1566e+007
2455	2.9276e+007
2456	1.1575e+008
2457	2.7026e+007
2458	-5.3632e+006
2459	-3.6031e+006
2460	-6.55e+006
2461	1.8156e+007
2462	6.936e+007
2463	6.3666e+006
2464	-2.6406e+006
2465	5.8519e+007
2466	3.4914e+006
2467	-5.0805e+006
2468	4.8109e+006
2469	-2.6347e+006
2470	-4.8726e+006
2471	-5.0374e+006
2472	-2.259e+006
2473	2.605e+007
2474	-1.5591e+006
2475	2.4743e+006
2476	7.7335e+007
2477	-3.4266e+006
2478	-7.0819e+006
2479	-2.6558e+006
2480	8.777e+007
2481	-2.0578e+007
2482	-1.2147e+007
2483	9.6819e+006
2484	-9.1327e+005
2485	5.7384e+007
2486	5.3811e+006
2487	-7.1744e+006
2488	-6.0124e+006
2489	-6.1929e+006
2490	-1.182e+007
2491	-4.859e+006
2492	-5.3287e+006
2493	-4.5878e+006
2494	-4.7436e+006
2495	-6.1902e+006
2496	-1.4966e+006
2497	-3.184e+006
2498	-1.4354e+007
2499	-1.7161e+007
2500	2.4113e+006
2501	2.9582e+007
2502	1.4365e+006
2503	-3.5724e+005
2504	2.5821e+007
2505	4.2906e+007
2506	5.2281e+006
2507	-1.5239e+007
2508	4.0335e+006
2509	2.2326e+006
2510	-2.8275e+006
2511	-3.9534e+007
2512	2.5691e+006
2513	9.1651e+006
2514	-9.9547e+006
2515	-2.2213e+007
2516	1.056e+008
2517	-4.2244e+006
2518	2.3882e+007
2519	4.9106e+007
2520	3.6884e+007
2521	7.6974e+006
2522	1.636e+006
2523	2.3152e+007
2524	-2.5723e+006
2525	7.9819e+007
2526	4.8907e+007
2527	-1.4029e+006
2528	-7.711e+006
2529	3.3949e+007
2530	2.952e+007
2531	1.5277e+008
2532	-5.5002e+006
2533	2.4718e+006
2534	4.6987e+007
2535	3.9244e+007
2536	3.0203e+007
2537	1.9057e+007
2538	-1.715e+007
2539	-6.5323e+006
2540	-5.2451e+005
2541	1.9618e+007
2542	1.3407e+007
2543	-4.5613e+006
2544	1.1308e+008
2545	-1.4641e+006
2546	-5.9757e+006
2547	-1.0998e+007
2548	9.6756e+007
2549	-1.8869e+006
2550	-5.5495e+006
2551	68356
2552	1.4565e+006
2553	2.3619e+006
2554	3.1153e+006
2555	3.4567e+006
2556	3.414e+006
2557	3.2454e+006
2558	2.4888e+006
2559	1.4678e+006
2560	60355
2561	-1.6802e+006
2562	-1.4995e+006
2563	-1.6185e+006
2564	-1.1992e+006
2565	-4.7113e+005
2566	6.3844e+005
2567	-1.2728e+006
2568	1.0489e+006
