Node Number	Normal Stress (Pa)
1376	-4.5302e+006
1377	-2.9462e+006
1378	-4.5054e+006
1379	-4.8538e+006
1380	-6.1677e+006
1381	-6.4668e+006
1382	-6.7416e+006
1383	-3.6141e+006
1384	-5.8607e+006
1385	-5.5425e+006
1386	-5.8638e+006
1387	6.814e+006
1388	5.9116e+006
1389	6.6649e+006
1390	7.2222e+006
1391	7.0663e+006
1392	5.4125e+006
1393	7.2874e+006
1394	-7.669e+006
1395	-7.5846e+006
1396	-7.0329e+006
1397	-8.5018e+006
1398	-8.063e+006
1399	-8.3377e+006
1400	-7.8998e+006
1401	4.5008e+006
1402	-1.9695e+006
1403	-9.9328e+006
1404	-1.4655e+007
1405	-1.2042e+007
1406	7.0484e+006
1407	4.2476e+005
1408	-4.6013e+006
1409	-7.4628e+006
1410	7.1773e+006
1411	8.6737e+006
1412	8.5769e+006
1413	8.7072e+006
1414	9.3209e+006
1415	8.7735e+006
1416	-1.0338e+007
1417	-8.8713e+006
1418	-9.5899e+006
1419	-9.756e+006
1420	-9.6865e+006
1421	-7.8523e+006
1422	-1.338e+007
1423	4.7788e+006
1424	-2.5333e+006
1425	-6.6833e+006
1426	6.5468e+006
1427	7.0278e+006
1428	6.9937e+006
1429	6.8342e+006
1430	6.5098e+006
1431	6.5657e+006
1432	-1.1994e+007
1433	-1.2237e+007
1434	-1.1283e+007
1435	-1.1438e+007
1436	-1.1012e+007
1437	-9.8467e+006
1438	-9.3571e+006
1439	3.9164e+006
1440	-5.6348e+006
1441	-1.4708e+007
1442	-1.4743e+007
1443	-2.6861e+005
1444	-4.7271e+006
1445	-8.4542e+006
1446	5.1708e+006
1447	-8.8829e+006
1448	-7.2102e+006
1449	2.3857e+006
1450	3.5082e+006
1451	4.1849e+006
1452	3.7204e+006
1453	4.8738e+006
1454	3.2596e+006
1455	-1.411e+007
1456	-1.3622e+007
1457	-1.2984e+007
1458	-1.1828e+007
1459	-9.242e+006
1460	-1.4912e+006
1461	-1.1375e+007
1462	-1.5121e+007
1463	1.3856e+006
1464	-3.4661e+006
1465	2.2711e+006
1466	2.3857e+006
1467	1.9638e+006
1468	-7.5802e+006
1469	-3.0614e+006
1470	-4.2019e+005
1471	-6.7218e+005
1472	-8.5e+005
1473	-1.8788e+006
1474	-1.5107e+007
1475	-1.4228e+007
1476	-1.3052e+007
1477	-1.1957e+007
1478	-1.075e+007
1479	-1.3807e+007
1480	-6.3648e+006
1481	-4.601e+006
1482	-2.1594e+006
1483	-2.968e+006
1484	-1.3537e+007
1485	-1.2696e+007
1486	-7.9217e+006
1487	-9.0976e+006
1488	-6.1635e+006
1489	-1.1869e+007
1490	-1.0263e+007
1491	-1.0593e+007
1492	-8.8267e+006
1493	-1.0224e+007
1494	1.7568e+006
1495	5.656e+005
1496	-6.7998e+005
1497	1.3122e+006
1498	-2.1382e+005
1499	1.4771e+005
1500	1.5707e+008
1501	1.6084e+008
1502	1.5912e+008
1503	1.3881e+008
1504	1.0812e+008
1505	6.8366e+007
1506	2.1366e+007
1507	-2.6295e+007
1508	-7.2635e+007
1509	-1.3112e+008
1510	1.3382e+008
1511	1.3907e+008
1512	1.43e+008
1513	1.4156e+008
1514	1.1589e+008
1515	9.2279e+007
1516	4.6985e+007
1517	-1.0371e+007
1518	-7.0802e+007
1519	-1.3758e+008
1520	-2.1035e+008
1521	-1.9456e+008
1522	1.4543e+008
1523	-1.5516e+008
1524	-2.1032e+008
1525	1.667e+008
1526	1.4496e+008
1527	1.3026e+008
1528	1.0897e+008
1529	7.3068e+007
1530	3.1012e+007
1531	-2.1953e+007
1532	-8.1191e+007
1533	-1.5266e+008
1534	1.4143e+008
1535	-1.6964e+008
1536	1.5361e+008
1537	1.5546e+008
1538	1.449e+008
1539	1.2136e+008
1540	8.844e+007
1541	4.6324e+007
1542	-2.1192e+006
1543	-5.4443e+007
1544	-1.0627e+008
1545	1.452e+008
1546	1.4185e+008
1547	1.2892e+008
1548	1.0286e+008
1549	6.4917e+007
1550	1.9489e+007
1551	-3.6512e+007
1552	-9.4403e+007
1553	-1.3263e+008
1554	1.5583e+008
1555	1.5074e+008
1556	1.3212e+008
1557	1.0359e+008
1558	6.4975e+007
1559	1.6964e+007
1560	-3.3317e+007
1561	-8.6188e+007
1562	1.4362e+008
1563	1.4797e+008
1564	-1.498e+008
1565	-1.7457e+008
1566	-1.9895e+008
1567	-1.6522e+008
1568	-1.2192e+008
1569	-7.5801e+007
1570	-2.4235e+007
1571	2.7529e+007
1572	7.1302e+007
1573	3.8941e+007
1574	6.1785e+006
1575	-2.8396e+007
1576	-4.8428e+007
1577	-5.8976e+007
1578	-7.7695e+007
1579	6.1243e+007
1580	-1.6013e+008
1581	-1.8529e+008
1582	-1.5988e+008
1583	-1.1242e+008
1584	-5.5741e+007
1585	-2.7499e+006
1586	6.3014e+007
1587	-1.9712e+008
1588	-1.9628e+008
1589	-1.8816e+008
1590	-1.4809e+008
1591	-9.1189e+007
1592	-3.3812e+007
1593	2.5296e+007
1594	8.4321e+006
1595	-4.0738e+007
1596	-7.3375e+007
1597	-1.2153e+008
1598	-1.2637e+008
1599	-1.8444e+008
1600	-1.6228e+008
1601	-1.1709e+008
1602	-6.4172e+007
1603	-4.207e+006
1604	-1.4275e+007
1605	-7.9664e+007
1606	-1.2033e+008
1607	-1.4827e+008
1608	23716
1609	1.0645e+005
1610	-1.7772e+005
1611	6.0317e+005
1612	26063
1613	72094
1614	-1.1789e+006
1615	-2.1145e+005
1616	76915
1617	-6.1313e+005
1618	-1.2696e+006
1619	11991
1620	-1.7778e+005
1621	-24929
1622	-7.1279e+005
1623	-1.9736e+005
1624	-3242.3
1625	57113
1626	-45197
1627	-1.5537e+006
1628	-16132
1629	-7.0221e+005
1630	-5.1946e+005
1631	-4.3801e+005
1632	-5.7194e+005
1633	-4.974e+005
1634	-2.2805e+005
1635	-5.1101e+005
1636	-6.3776e+005
1637	-6.3444e+005
1638	-8.819e+005
1639	-3.8483e+005
1640	-4.9271e+005
1641	-8.2778e+005
1642	-4.819e+005
1643	-3.1366e+005
1644	-55446
1645	-16837
1646	-3.2676e+005
1647	28724
1648	34058
1649	32320
1650	-1.1481e+005
1651	-5.0096e+005
1652	11551
1653	-30212
1654	-1.6224e+005
1655	14838
1656	-56915
1657	-2.9056e+005
1658	14003
1659	-46524
1660	-4.3985e+005
1661	8621.8
1662	-1.2814e+005
1663	32681
1664	-2.6885e+005
1665	-6.5586e+005
1666	-2.2917e+005
1667	-6.6836e+005
1668	2.1897e+005
1669	1.4444e+005
1670	-8.437e+005
1671	1.2265e+005
1672	-1.7065e+005
1673	41120
1674	-3.2455e+005
1675	-32883
1676	-2.562e+005
1677	59217
1678	-26310
1679	15196
1680	-3.9946e+005
1681	43288
1682	3835.3
1683	-7.7423e+005
1684	16015
1685	-4.0027e+005
1686	-3.0411e+005
1687	-4.1141e+005
1688	-2.4845e+005
1689	-5.8024e+005
1690	-5.5157e+005
1691	-3.7853e+005
1692	1.1458e+005
1693	1.7482e+005
1694	-4.4533e+005
1695	2.8041e+005
1696	2.5957e+005
1697	3.6799e+005
1698	2.0281e+005
1699	5.3874e+005
1700	94034
1701	2.2409e+005
1702	-91270
1703	-3.2262e+005
1704	57562
1705	16750
1706	-27477
1707	51988
1708	1.7992e+005
1709	2.5033e+005
1710	-6.5809e+005
1711	-17269
1712	-2.6151e+005
1713	-3.0673e+005
1714	-2.4829e+005
1715	4.6433e+005
1716	-4.0375e+005
1717	-1.6401e+005
1718	23621
1719	-18560
1720	-4.2159e+005
1721	-1.4459e+005
1722	-1.7982e+005
1723	9116.3
1724	-2.0808e+005
1725	-1.6531e+005
1726	-4.5345e+005
1727	-1.054e+006
1728	-1.4111e+005
1729	-19296
1730	-1.0322e+006
1731	-6.442e+005
1732	5.6599e+005
1733	-2.375e+006
1734	-9.2449e+006
1735	-6.8298e+005
1736	-8.3128e+005
1737	1.0031e+005
1738	-1.1028e+005
1739	3.8788e+005
1740	-1.8518e+005
1741	2.237e+005
1742	1.8647e+005
1743	2.7556e+006
1744	1.2423e+006
1745	-3.4072e+005
1746	-59801
1747	2.7132e+005
1748	-4.7563e+005
1749	1.3614e+005
1750	-2.1333e+005
1751	-1.0073e+005
1752	-1.2522e+005
1753	2.6313e+005
1754	267.06
1755	-3.6526e+005
1756	1.2973e+006
1757	-5.4146e+006
1758	1.1072e+005
1759	-7.7235e+005
1760	9.461e+005
1761	92739
1762	-99439
1763	-1.6327e+005
1764	-4.4371e+005
1765	-1.4287e+006
1766	3.7092e+005
1767	-79548
1768	10340
1769	-37191
1770	-12005
1771	-2.8734e+005
1772	-40494
1773	-1.5974e+006
1774	-67589
1775	18672
1776	8.0567e+006
1777	4.3164e+005
1778	66625
1779	-1.0466e+006
1780	-7.9641e+005
1781	-1.2901e+007
1782	-1.2911e+006
1783	6.6067e+006
1784	-1.1574e+006
1785	-4.5016e+006
1786	-24206
1787	-1.0273e+007
1788	2.3864e+006
1789	-18407
1790	-65472
1791	-2.5687e+005
1792	3.7006e+005
1793	-34811
1794	-1.4449e+006
1795	1.6989e+006
1796	-5.0712e+006
1797	-9.3572e+005
1798	3.1994e+007
1799	-4.0648e+005
1800	1.4089e+005
1801	-1.1669e+006
1802	1.132e+006
1803	3.4765e+006
1804	-3.1182e+006
1805	-93251
1806	-6.7064e+005
1807	-3.6185e+006
1808	1.0971e+005
1809	2.6901e+006
1810	-7.9067e+006
1811	-1.006e+006
1812	2.408e+007
1813	2.6105e+007
1814	-3.6499e+006
1815	2.1431e+006
1816	3.939e+005
1817	5.3493e+005
1818	-38655
1819	-1.2646e+005
1820	-1.3143e+006
1821	1.6121e+005
1822	1.3463e+005
1823	-66471
1824	1.0091e+006
1825	-2.9504e+005
1826	-6.7251e+006
1827	-46298
1828	-10947
1829	-1.2864e+006
1830	8.7265e+005
1831	39519
1832	-4.7757e+005
1833	-1.8571e+005
1834	-1.2924e+005
1835	-1.4906e+005
1836	2.2415e+005
1837	-4.4149e+006
1838	-1.3198e+006
1839	2.0037e+007
1840	1.6312e+005
1841	-9.0968e+005
1842	3.3252e+005
1843	-27368
1844	1.6536e+006
1845	3.1347e+005
1846	-2.1297e+006
1847	1.0498e+006
1848	-3.5234e+005
1849	25242
1850	-2.9111e+006
1851	3.4963e+005
1852	-2.3739e+006
1853	7.5499e+005
1854	4.6602e+005
1855	31979
1856	3.3218e+007
1857	-87107
1858	42475
1859	6.0715e+005
1860	3.4387e+005
1861	4.4638e+005
1862	-65347
1863	4.1755e+007
1864	1.2666e+006
1865	1.2531e+005
1866	-1.1871e+006
1867	1.135e+006
1868	1.6006e+005
1869	-4.4368e+006
1870	-1.3303e+005
1871	-6.0266e+005
1872	8553.9
1873	-67434
1874	6.5667e+005
1875	89487
1876	11288
1877	-8.5077e+005
1878	-5.3458e+005
1879	1.1737e+007
1880	1.7738e+006
1881	42325
1882	2.1098e+005
1883	-1.2518e+005
1884	-6.2898e+005
1885	1.0535e+007
1886	-2.1116e+005
1887	-1.7133e+005
1888	-79304
1889	-1.2584e+006
1890	-40840
1891	-2.297e+005
1892	-4.3301e+005
1893	1.7939e+005
1894	-91508
1895	1.2763e+005
1896	-7.7115e+006
1897	5.4344e+005
1898	-2.8705e+005
1899	-1.2053e+007
1900	-4.5133e+006
1901	-1.7427e+005
1902	-3.5692e+006
1903	-3.064e+005
1904	-51782
1905	-1.9331e+005
1906	5.3729e+007
1907	1.172e+005
1908	11433
1909	-5.9818e+006
1910	-40441
1911	-4.8793e+005
1912	-1.5676e+006
1913	-52878
1914	-2.9142e+006
1915	-1.4469e+006
1916	-1.6317e+005
1917	4.4645e+005
1918	9.5525e+005
1919	5.0537e+007
1920	2.6689e+005
1921	-1.8262e+006
1922	-2.0488e+005
1923	-66231
1924	-2.8237e+006
1925	-32760
1926	64613
1927	-2.4927e+005
1928	2.0488e+005
1929	-1.0157e+005
1930	2.6484e+005
1931	-1.3653e+005
1932	1.2077e+005
1933	-1.0808e+006
1934	5.1595e+005
1935	-1.398e+005
1936	71949
1937	94537
1938	6.3002e+005
1939	9.0331e+005
1940	-1.1365e+006
1941	66733
1942	-59696
1943	-6.1974e+005
1944	4.0996e+005
1945	-2.6443e+006
1946	-2.1483e+005
1947	-1.2727e+005
1948	1.6572e+006
1949	-38310
1950	5.2996e+005
1951	-2.4888e+005
1952	-1.7474e+005
1953	-2.1433e+006
1954	-6.4127e+006
1955	-3.0561e+006
1956	1.2823e+006
1957	2.8472e+005
1958	1.6559e+006
1959	-11211
1960	8.2071e+005
1961	1.592e+005
1962	-2.4715e+006
1963	1.4831e+005
1964	-1.7155e+005
1965	-82659
1966	-76107
1967	3.3282e+007
1968	9.128e+005
1969	-1.5595e+005
1970	5451.2
1971	-2.231e+005
1972	67845
1973	64595
1974	-4.147e+005
1975	-2.3211e+006
1976	-2.1298e+005
1977	1.7304e+005
1978	7.9271e+006
1979	2.7149e+005
1980	2.1587e+007
1981	57549
1982	-1.6955e+005
1983	-3.2635e+006
1984	-3.8951e+006
1985	-4.8276e+005
1986	-81763
1987	1.9077e+007
1988	-2.6905e+007
1989	-2.5205e+006
1990	2.5574e+006
1991	-4.1401e+005
1992	-8737.9
1993	-1.6096e+006
1994	-85087
1995	7.0084e+006
1996	4.0301e+007
1997	7.3417e+007
1998	-42911
1999	-2.4584e+005
2000	-1.9008e+006
2001	-1.1112e+006
2002	-5.7956e+005
2003	2.3017e+005
2004	9.9211e+005
2005	-1.1042e+006
2006	5.0319e+005
2007	1.7706e+005
2008	-3.5053e+005
2009	37997
2010	1.793e+005
2011	-15907
2012	2.6242e+005
2013	-3.0094e+005
2014	1.4846e+005
2015	-1.1756e+006
2016	-1.8245e+005
2017	-8.5302e+005
2018	1.5365e+005
2019	3.7793e+006
2020	3.4185e+005
2021	1.2953e+006
2022	3.246e+005
2023	-2.0329e+005
2024	-1.609e+005
2025	-1.7021e+005
2026	-3.8511e+005
2027	1.2232e+005
2028	1.6948e+005
2029	84363
2030	57546
2031	-74826
2032	-94309
2033	-1.9396e+005
2034	-2.4516e+006
2035	-2.066e+005
2036	-31773
2037	-6.9112e+005
2038	73123
2039	3.8378e+005
2040	-53584
2041	-1.4454e+005
2042	-59145
2043	13381
2044	66831
2045	-4507.8
2046	9.0515e+005
2047	78296
2048	45755
2049	72673
2050	-1.8281e+005
2051	1.8931e+005
2052	-86274
2053	-9048.7
2054	97708
2055	-8.0428e+005
2056	-4.7675e+005
2057	-5.3877e+005
2058	1.7176e+006
2059	4.4243e+005
2060	4.8446e+005
2061	-84600
2062	1.0302e+006
2063	-83688
2064	-2.0785e+005
2065	-3.2325e+005
2066	3.7104e+005
2067	-1.5709e+005
2068	-96131
2069	5.4406e+005
2070	3.9137e+005
2071	3.6868e+005
2072	3.6899e+005
2073	2.3628e+005
2074	75640
2075	92103
2076	2.9655e+005
2077	-1.6462e+006
2078	-2.5101e+005
2079	-45555
2080	-64170
2081	-2.7271e+005
2082	-82463
2083	-4.6807e+005
2084	-1.404e+005
2085	-3680.2
2086	41115
2087	2.3719e+006
2088	37132
2089	-2.5083e+005
2090	1.6923e+005
2091	1.6027e+005
2092	-1.6187e+005
2093	10337
2094	5.6006e+005
2095	-4.7883e+005
2096	-1.0008e+005
2097	3.7042e+006
2098	-82545
2099	-1.7926e+005
2100	-30386
2101	7.1853e+005
2102	-4.1551e+005
2103	-85752
2104	-2.6781e+005
2105	-76938
2106	1.2271e+005
2107	-18150
2108	7.327e+005
2109	-724.27
2110	2.834e+005
2111	33422
2112	-2.6581e+005
2113	-6.1476e+005
2114	-93457
2115	27533
2116	-5.3426e+005
2117	37382
2118	-71335
2119	-1.6403e+006
2120	73351
2121	-3.3006e+005
2122	8.3646e+005
2123	-45869
2124	-2.3448e+005
2125	-1.3118e+005
2126	77990
2127	-73391
2128	-3.5342e+005
2129	-52183
2130	-57575
2131	-47309
2132	9.5323e+005
2133	69901
2134	36150
2135	1.4899e+006
2136	-1.5817e+005
2137	-42754
2138	46102
2139	68800
2140	-3.3077e+005
2141	1.9988e+005
2142	-1.258e+006
2143	1.2558e+005
2144	90180
2145	3.9721e+005
2146	-9.7354e+005
2147	-2.7436e+006
2148	-2.2999e+005
2149	1.2644e+005
2150	-16934
2151	66150
2152	1.56e+005
2153	-64842
2154	62728
2155	-93798
2156	-7.3885e+005
2157	2.4718e+005
2158	46493
2159	-1.1414e+005
2160	-40200
2161	-1.0385e+005
2162	-95785
2163	-5.1289e+005
2164	3.3099e+005
2165	43270
2166	49426
2167	-15834
2168	1.6115e+006
2169	1.6852e+006
2170	-6.0209e+005
2171	49139
2172	-1.1113e+005
2173	-2.074e+005
2174	42396
2175	6.0283e+005
2176	21132
2177	-3.5197e+005
2178	35499
2179	1.2996e+006
2180	1.4099e+005
2181	-5.4854e+005
2182	3.0495e+005
2183	-7.8173e+005
2184	1.3056e+006
2185	7.7856e+005
2186	-1.4223e+005
2187	-3707.5
2188	-1.0646e+005
2189	1.1845e+006
2190	3.3332e+005
2191	72811
2192	-2.4779e+005
2193	-2096.
2194	-5.454e+005
2195	-5.775e+005
2196	17226
2197	57867
2198	18645
2199	-2.4424e+005
2200	2.025e+006
2201	-1.4868e+006
2202	-5.5164e+005
2203	-63252
2204	-41102
2205	-1.5777e+005
2206	82649
2207	-19732
2208	2.2218e+005
2209	2.9731e+006
2210	1.3839e+005
2211	4.0375e+005
2212	-1.0083e+005
2213	2.0521e+006
2214	-8.4371e+005
2215	-1.1336e+005
2216	2.5258e+006
2217	1.6029e+005
2218	7.1475e+005
2219	-6.566e+005
2220	-85109
2221	11197
2222	1.7746e+005
2223	1.3676e+006
2224	-5.0326e+005
2225	-5.0091e+005
2226	-2.9324e+006
2227	-3.9608e+005
2228	10742
2229	5.0909e+005
2230	91705
2231	-89900
2232	17015
2233	4284.2
2234	30468
2235	1.7966e+005
2236	1.0505e+005
2237	54759
2238	4.6013e+005
2239	-1.0394e+005
2240	1.0398e+006
2241	-96341
2242	1.0373e+005
2243	5.7091e+005
2244	-28849
2245	-57317
2246	53500
2247	56996
2248	-3.2177e+005
2249	9.9691e+005
2250	1.859e+006
2251	85851
2252	-82654
2253	1.8804e+006
2254	-1.5326e+005
2255	9.8509e+005
2256	-8.9326e+005
2257	32689
2258	6.8758e+005
2259	5.3809e+005
2260	-1.4373e+005
2261	-22852
2262	1.0148e+006
2263	61949
2264	-2.3777e+005
2265	-58565
2266	55608
2267	-46169
2268	4.846e+005
2269	1.1618e+005
2270	51617
2271	-8.4162e+005
2272	38439
2273	1.0688e+006
2274	-21212
2275	2.8401e+005
2276	1.3562e+005
2277	2.9272e+006
2278	-92798
2279	3.4725e+005
2280	1.192e+005
2281	-2.8806e+005
2282	1.1039e+006
2283	-5516.
2284	-3.1748e+005
2285	-4.9464e+005
2286	5.7736e+005
2287	-9.1024e+005
2288	-78883
2289	-3.1118e+005
2290	-22899
2291	7.6037e+005
2292	22925
2293	-7.7565e+005
2294	71146
2295	-73728
2296	5.3011e+005
2297	48399
2298	-2.6091e+005
2299	-4.9412e+005
2300	-6223.6
2301	-69272
2302	-32804
2303	40661
2304	8.6177e+005
2305	5.6828e+005
2306	-76261
2307	1.31e+005
2308	2.0668e+006
2309	2.0977e+006
2310	5.7991e+005
2311	-4.3409e+005
2312	3.3544e+006
2313	1.9757e+005
2314	4.4762e+005
2315	-570.96
2316	2.2096e+005
2317	1.3937e+006
2318	1.7694e+005
2319	-3.3062e+005
2320	-1.1508e+005
2321	96991
2322	-1.4292e+005
2323	-1.3712e+006
2324	1.325e+006
2325	-58462
2326	-2.0198e+005
2327	-34627
2328	1.062e+005
2329	-2.8144e+005
2330	-4.5697e+005
2331	2.4066e+005
2332	22013
2333	-44106
2334	7333.5
2335	9.8161e+005
2336	-1.0837e+005
2337	6.0972e+005
2338	-2.9589e+005
2339	-6.0409e+005
2340	-3.1073e+005
2341	-10883
2342	-4.8687e+005
2343	96577
2344	4.8297e+005
2345	-5.6864e+005
2346	-2.1516e+005
2347	1.9624e+005
2348	-1.879e+005
2349	-3.4933e+005
2350	40059
2351	-54866
2352	50452
2353	3.0799e+005
2354	48220
2355	-9769.3
2356	7.18e+005
2357	3.26e+005
2358	-4032.5
2359	5.9571e+005
2360	-14006
2361	3.8519e+005
2362	-67798
2363	-2.5376e+005
2364	8.8822e+005
2365	-1.0669e+005
2366	-1.5221e+005
2367	34283
2368	-81557
2369	5.1488e+005
2370	-5.8731e+005
2371	2.6532e+005
2372	6.7521e+005
2373	5.6442e+005
2374	65441
2375	-60014
2376	1.3538e+005
2377	-1.5408e+005
2378	-3.5566e+005
2379	-11693
2380	1.0036e+005
2381	88635
2382	64691
2383	-20429
2384	1.3444e+005
2385	3.782e+006
2386	2.4977e+005
2387	7.3684e+005
2388	3.1323e+005
2389	4320.5
2390	6.146e+005
2391	24407
2392	-8.1804e+005
2393	14540
2394	-8706.6
2395	5.5194e+005
2396	-1.5883e+005
2397	17656
2398	3.928e+005
2399	2.4932e+005
2400	6503.7
2401	52712
2402	20206
2403	-2.9702e+005
2404	-2.4959e+005
2405	1.0667e+005
2406	-9.7639e+005
2407	-4.2508e+005
2408	-60311
2409	6.601e+005
2410	-1.3582e+005
2411	-1.6419e+005
2412	9843.
2413	1.2182e+005
2414	-8.0737e+005
2415	1.8243e+005
2416	3668.
2417	7.4489e+005
2418	17426
2419	1.5933e+006
2420	46975
2421	20005
2422	-1.4466e+005
2423	-1.0952e+006
2424	-5.9795e+005
2425	-3.2729e+005
2426	-98638
2427	8.0216e+005
2428	-4.22e+005
2429	-86863
2430	-2.7168e+005
2431	82989
2432	4.3206e+005
2433	-2.5928e+005
2434	-437.82
2435	-1.0009e+005
2436	80818
2437	8.8161e+005
2438	-2250.
2439	89282
2440	3.9143e+005
2441	-1.9924e+005
2442	-87401
2443	1.1098e+005
2444	-50521
2445	1.4462e+005
2446	-28526
2447	9.9947e+005
2448	-4.7467e+005
2449	84663
2450	-8.5603e+005
2451	3.3847e+005
2452	-42804
2453	-37133
2454	-30361
2455	1.425e+005
2456	5.6528e+005
2457	-1.6459e+005
2458	38955
2459	18403
2460	1.0673e+005
2461	-19493
2462	-1.965e+005
2463	9.2885e+005
2464	-22741
2465	-2.1982e+005
2466	-83672
2467	-1.0942e+005
2468	90252
2469	1.4393e+005
2470	-57319
2471	66149
2472	-22163
2473	-38685
2474	55845
2475	-3.5562e+005
2476	55447
2477	1.001e+005
2478	35323
2479	83354
2480	5.2773e+005
2481	-1.4725e+005
2482	36070
2483	-80728
2484	1.7388e+005
2485	-3.3966e+005
2486	1.3751e+005
2487	74509
2488	-12897
2489	-26118
2490	-14104
2491	5.2424e+005
2492	3.053e+005
2493	-3013.6
2494	-83218
2495	43280
2496	91620
2497	2972.4
2498	29474
2499	-4.1789e+005
2500	2.4893e+005
2501	5.6699e+005
2502	-2.6704e+005
2503	-2.4475e+005
2504	3.0754e+005
2505	6.7528e+005
2506	69791
2507	-4.5031e+005
2508	69201
2509	-2286.9
2510	8.0323e+005
2511	-62843
2512	60544
2513	24603
2514	1.2897e+005
2515	-3.211e+005
2516	3.4701e+005
2517	-37206
2518	-3.7086e+005
2519	-2.6038e+005
2520	2.9508e+005
2521	-4.4222e+005
2522	7.876e+005
2523	-97372
2524	1.7757e+005
2525	6.5186e+005
2526	5.9763e+005
2527	-11531
2528	1.1622e+005
2529	4.9007e+005
2530	1.9552e+005
2531	9.02e+005
2532	47007
2533	22990
2534	23706
2535	14424
2536	-82801
2537	9.802e+005
2538	-4.8516e+005
2539	-8.0128e+005
2540	3.2713e+005
2541	-2.1522e+006
2542	-3.6791e+005
2543	-27640
2544	-3.1401e+005
2545	-1.1916e+005
2546	-1.1471e+005
2547	-3470.8
2548	1.9076e+006
2549	167.28
2550	3.4979e+005
2551	1.9571e+006
2552	1.5423e+006
2553	1.0381e+006
2554	3.4908e+005
2555	-72510
2556	-25580
2557	3.7753e+005
2558	8.2377e+005
2559	2.3028e+006
2560	2.1987e+006
2561	1.3629e+006
2562	1.0177e+006
2563	5.769e+006
2564	5.742e+005
2565	5.0776e+006
2566	4.9453e+006
2567	4.4414e+006
2568	5.3061e+005
2569	4.9045e+006
2570	6.2776e+005
2571	4.1246e+006
2572	3.5942e+006
2573	3.9011e+005
2574	1.0872e+006
2575	2.8476e+005
2576	82141
2577	1.3899e+005
2578	8.6192e+005
2579	2.0676e+005
2580	-1.0087e+006
2581	95095
2582	-5.903e+005
2583	58667
2584	3.2567e+005
2585	2.7026e+006
2586	-3.176e+006
2587	-1.9556e+006
2588	-2.7425e+006
2589	-1295.5
2590	1.8054e+006
2591	4.7312e+006
2592	6.8012e+006
2593	5.8401e+006
2594	6.0786e+006
2595	6.2794e+006
2596	5.3404e+006
2597	-2.7187e+006
2598	8.8439e+005
2599	1.2554e+007
2600	1.1418e+006
2601	-6.2372e+005
2602	-4.1381e+005
2603	-1.1561e+006
2604	-8.0944e+006
2605	1.2016e+006
2606	1.2969e+007
2607	-4.5603e+005
2608	-2.8804e+006
2609	2.2763e+006
2610	2.615e+005
2611	1.1978e+006
2612	1.4129e+007
2613	1.5791e+007
2614	1.3435e+006
2615	-7.1613e+006
2616	-1.1551e+006
2617	9.366e+005
2618	8.7053e+006
2619	1.4339e+006
2620	1.5644e+007
2621	-3.228e+006
2622	-3.1836e+006
2623	-2.9349e+006
2624	-1.3589e+005
2625	1.72e+006
2626	3.4216e+006
2627	4.8145e+006
2628	5.0897e+006
2629	4.0888e+006
2630	3.6705e+006
2631	1.4913e+006
2632	-1.1797e+006
2633	7.6774e+006
2634	5.043e+005
2635	7.2446e+006
2636	-5.4543e+006
2637	-4.595e+006
2638	-6.8414e+006
2639	-1.0885e+006
2640	8.8133e+005
2641	1.0373e+007
2642	-5.9037e+006
2643	-1.2891e+006
2644	-5.5255e+005
2645	-2.2806e+005
2646	6.3991e+005
2647	1.133e+007
2648	1.2729e+007
2649	1.3205e+006
2650	-1.333e+005
2651	2.6435e+006
2652	7.2424e+006
2653	6.8893e+005
2654	8.9528e+005
2655	1.2423e+007
2656	4.9989e+005
2657	1.8551e+006
2658	5.4151e+006
2659	9.6261e+006
2660	8.9065e+006
2661	7.5887e+006
2662	6.5114e+006
2663	4.8481e+006
2664	4.2581e+006
2665	2.1031e+006
2666	1.8587e+006
2667	7.5334e+005
2668	4.4905e+005
2669	-8.8152e+005
2670	7.075e+006
2671	-2.3068e+006
2672	2.0676e+006
2673	5.3245e+006
2674	3.1682e+006
2675	3.0488e+006
2676	1.2537e+006
2677	1.5716e+006
2678	59442
2679	6.1535e+006
2680	3.5585e+006
2681	7.415e+006
2682	1.6391e+006
2683	8.16e+006
2684	4.237e+006
2685	-3.114e+006
2686	-2.2187e+005
2687	-1.3804e+006
2688	-1.8921e+006
2689	-6.0113e+005
2690	2.3182e+006
2691	5.2945e+006
2692	1.4441e+006
2693	6.8428e+006
2694	4.9899e+006
2695	-1.4265e+006
2696	-1.2774e+006
2697	5.8989e+005
2698	2.0997e+006
2699	8.0986e+006
2700	4.1214e+006
2701	1.3076e+006
2702	7.1774e+006
2703	2.9165e+006
2704	1.0039e+007
2705	9.7377e+005
2706	9.1232e+006
2707	-1.9733e+006
2708	2.9528e+006
2709	-2.691e+006
2710	3.1714e+006
2711	-7.8566e+005
2712	3.2028e+006
2713	-3.0945e+006
2714	4.9893e+006
2715	2.2641e+006
2716	-5.9408e+005
2717	-3.1518e+006
2718	5.2104e+006
2719	2.1563e+006
2720	-3.403e+005
2721	2.5577e+006
2722	2.5848e+006
2723	3.702e+006
2724	4.2249e+006
2725	-4.4144e+006
2726	3.6533e+006
2727	2.9661e+006
2728	2.9991e+006
2729	3.653e+006
2730	2.2653e+006
2731	2.2215e+005
2732	-3.2843e+006
2733	7.9063e+006
