Node Number	Shear Stress (MPa)
1594	-0.12892
1595	0.21635
1596	0.41558
1597	0.23395
1598	-4.7103e-002
1599	2.723e-002
1600	0.35716
1601	0.42831
1602	0.21939
1603	-8.1089e-002
1604	-2.3868e-002
1605	0.38675
1606	0.40021
1607	0.1281
1608	-3.3162e-002
1609	-2.2334e-002
1610	0.11893
1611	-8.076e-002
1612	-5.4606e-002
1613	-3.8163e-002
1614	-0.36614
1615	-6.2127e-002
1616	-2.2387e-002
1617	-0.17045
1618	4.4011e-002
1619	-2.7654e-002
1620	-6.3793e-002
1621	-2.6052e-002
1622	-0.27332
1623	-1.0863e-002
1624	-1.1967e-002
1625	-1.3483e-002
1626	-1.6665e-002
1627	6.6355e-002
1628	-0.11192
1629	-4.956e-002
1630	-5.2339e-002
1631	-0.11209
1632	-6.5636e-002
1633	0.13837
1634	-9.5995e-002
1635	-9.1109e-002
1636	-6.9232e-002
1637	6.3977e-002
1638	-6.8193e-002
1639	1.8469e-002
1640	1.2749e-002
1641	6.482e-003
1642	8.0565e-003
1643	1.8067e-002
1644	-1.9023e-002
1645	-1.1612e-002
1646	1.0449e-003
1647	-6.8822e-003
1648	-4.6697e-003
1649	8.1433e-004
1650	1.1404e-002
1651	-1.9642e-002
1652	-1.9498e-004
1653	7.012e-003
1654	-3.1411e-002
1655	-1.8962e-002
1656	-3.6006e-002
1657	-0.12063
1658	-1.4623e-002
1659	-9.4467e-003
1660	-0.16066
1661	6.5738e-005
1662	1.744e-002
1663	-5.3596e-003
1664	1.0557e-002
1665	3.271e-003
1666	-6.669e-002
1667	-0.1106
1668	4.8109e-002
1669	1.0515e-003
1670	-0.12202
1671	-2.2752e-002
1672	0.18714
1673	0.1095
1674	0.23016
1675	-3.6839e-003
1676	1.8744e-002
1677	3.7688e-002
1678	-6.399e-002
1679	-6.8233e-003
1680	1.0342e-002
1681	-1.2796e-002
1682	-4.1332e-003
1683	-1.364e-003
1684	-4.7517e-003
1685	3.5668e-003
1686	1.3521e-002
1687	-7.4702e-002
1688	5.3766e-002
1689	-6.3748e-002
1690	-4.9437e-002
1691	5.0243e-002
1692	8.0989e-003
1693	1.8964e-002
1694	-0.13511
1695	-4.1226e-003
1696	-5.1597e-002
1697	-6.5283e-002
1698	-2.8414e-003
1699	1.542e-002
1700	1.428e-002
1701	-4.5635e-002
1702	-2.6083e-002
1703	-4.3421e-002
1704	1.3526e-002
1705	-1.0285e-002
1706	-3.91e-002
1707	3.4061e-002
1708	7.8469e-004
1709	-3.1868e-002
1710	6.7219e-003
1711	-1.4854e-002
1712	-1.0114e-003
1713	-2.8413e-003
1714	-9.1208e-003
1715	-8.9052e-004
1716	-1.4195e-002
1717	-2.6621e-002
1718	-1.1528e-002
1719	-9.3637e-003
1720	-9.5246e-003
1721	3.821e-003
1722	-0.10739
1723	0.13731
1724	8.8758e-002
1725	-6.3263e-003
1726	-1.792e-002
1727	5.4777e-002
1728	7.9471e-003
1729	1.8632e-002
1730	-1.1017e-002
1731	4.7368e-002
1732	-3.3527e-002
1733	4.8273e-002
1734	2.3329e-002
1735	3.7878e-003
1736	2.0314e-002
1737	-9.2125e-003
1738	-7.9268e-003
1739	3.7681e-002
1740	4.1519e-003
1741	-2.0996e-002
1742	-1.4439e-002
1743	0.28478
1744	7.8425e-003
1745	4.8091e-002
1746	-8.1203e-003
1747	-4.2469e-004
1748	5.6087e-002
1749	-5.6032e-002
1750	3.7818e-002
1751	2.1708e-002
1752	-2.4718e-002
1753	-3.1799e-002
1754	-1.0088e-002
1755	2.1556e-002
1756	1.8277e-002
1757	0.10162
1758	-4.7916e-002
1759	-9.8496e-003
1760	2.7412e-002
1761	-8.3563e-003
1762	-2.4013e-002
1763	-2.2916e-002
1764	5.2919e-002
1765	-2.2766e-002
1766	-1.7166e-003
1767	-1.6749e-002
1768	-2.4132e-002
1769	6.8869e-004
1770	2.2415e-002
1771	-4.8667e-002
1772	-5.7979e-003
1773	6.0976e-003
1774	-1.3641e-002
1775	5.3592e-003
1776	-3.9701e-002
1777	1.1388e-002
1778	-8.6671e-003
1779	1.7756e-003
1780	-1.6219e-002
1781	-8.144e-002
1782	0.28308
1783	4.1227e-003
1784	8.7622e-002
1785	-0.11106
1786	-1.9808e-002
1787	-2.8655e-002
1788	-7.0669e-003
1789	-2.8859e-002
1790	-1.8159e-002
1791	4.9473e-002
1792	-3.4368e-003
1793	-7.6031e-003
1794	-0.29201
1795	-1.9621e-002
1796	1.9077e-002
1797	6.7138e-003
1798	-3.3829e-004
1799	-1.3204e-002
1800	4.6681e-004
1801	6.1267e-002
1802	7.4219e-002
1803	-1.2213e-002
1804	-0.12646
1805	-1.9601e-002
1806	1.2703e-002
1807	-5.0491e-002
1808	-2.4859e-002
1809	8.849e-002
1810	-6.4347e-002
1811	2.0062e-002
1812	0.20684
1813	6.5907e-002
1814	0.12606
1815	1.724e-002
1816	9.6914e-003
1817	6.9519e-002
1818	-5.0688e-002
1819	-4.5056e-002
1820	6.2558e-002
1821	-1.6562e-002
1822	-1.5182e-003
1823	-1.1554e-002
1824	-4.9954e-002
1825	-2.7914e-002
1826	-7.557e-003
1827	-4.0623e-003
1828	-8.9023e-003
1829	7.4592e-002
1830	-1.4063e-002
1831	1.1253e-002
1832	-4.1391e-002
1833	5.7355e-002
1834	-6.0262e-002
1835	-9.5171e-003
1836	0.17462
1837	-0.25317
1838	8.1211e-002
1839	7.6988e-004
1840	-1.3931e-002
1841	-1.8467e-002
1842	2.5475e-002
1843	2.7024e-003
1844	-4.1811e-002
1845	-8.6796e-002
1846	-0.13451
1847	6.692e-003
1848	6.8614e-003
1849	-4.0722e-003
1850	2.571e-002
1851	6.7817e-002
1852	-5.208e-002
1853	-4.4948e-002
1854	5.5323e-002
1855	-1.7477e-003
1856	5.9466e-002
1857	-6.8782e-002
1858	-5.1707e-002
1859	8.1532e-003
1860	9.4988e-002
1861	-6.9368e-003
1862	-1.72e-002
1863	0.17709
1864	1.3592e-003
1865	8.0688e-003
1866	-1.169e-002
1867	-2.3789e-002
1868	-4.1839e-002
1869	0.11674
1870	-4.8617e-002
1871	-2.9386e-002
1872	-2.8173e-003
1873	-4.0108e-002
1874	-9.3883e-003
1875	-3.3719e-003
1876	-6.3173e-003
1877	-1.5128e-002
1878	-2.949e-003
1879	-3.7557e-002
1880	-1.8953e-002
1881	-2.034e-003
1882	-5.6141e-003
1883	-1.1611e-002
1884	5.4262e-002
1885	-6.3214e-003
1886	-3.2392e-003
1887	-3.8157e-002
1888	-7.1787e-003
1889	-6.0044e-003
1890	9.0885e-003
1891	3.8757e-002
1892	3.0362e-002
1893	7.5182e-003
1894	-3.2525e-003
1895	-4.0473e-002
1896	-9.9286e-002
1897	-4.2151e-003
1898	-1.1389e-002
1899	-6.1382e-002
1900	1.4155e-002
1901	1.0239e-002
1902	-3.4322e-002
1903	2.5787e-002
1904	-4.5457e-003
1905	8.7015e-003
1906	3.5603e-002
1907	1.0886e-002
1908	-1.2269e-002
1909	-4.8467e-002
1910	-2.242e-002
1911	4.4501e-003
1912	-4.4304e-002
1913	9.69e-004
1914	8.5657e-002
1915	-2.4756e-002
1916	-5.1168e-003
1917	-2.7891e-003
1918	-7.6187e-003
1919	-2.9145e-002
1920	-1.087e-002
1921	-2.1575e-002
1922	1.6852e-002
1923	3.0223e-003
1924	-2.725e-002
1925	2.4826e-002
1926	-1.6524e-003
1927	-3.7861e-002
1928	-1.6204e-004
1929	-1.4108e-002
1930	-1.2874e-002
1931	-1.8254e-002
1932	-3.2732e-002
1933	5.7769e-002
1934	-1.2155e-002
1935	-1.6421e-002
1936	-4.5746e-003
1937	6.152e-003
1938	3.2882e-002
1939	2.1513e-002
1940	2.8186e-003
1941	-3.5311e-003
1942	-1.0661e-002
1943	1.2227e-002
1944	4.9408e-003
1945	0.11722
1946	-1.3457e-002
1947	-2.581e-002
1948	-1.9102e-002
1949	-4.6044e-003
1950	-3.4771e-003
1951	-1.2469e-002
1952	-1.4543e-002
1953	0.12278
1954	3.3971e-003
1955	-0.57212
1956	1.5827e-002
1957	-4.8271e-002
1958	3.0513e-002
1959	4.6024e-004
1960	-8.6218e-003
1961	-9.509e-003
1962	-1.4604e-002
1963	-2.5214e-003
1964	-2.3207e-002
1965	-6.6041e-003
1966	-2.1531e-003
1967	0.13295
1968	3.1548e-002
1969	3.0292e-002
1970	1.9661e-002
1971	-4.9449e-002
1972	-1.2028e-002
1973	-1.8806e-002
1974	-3.6335e-004
1975	6.1092e-002
1976	-1.6298e-003
1977	-7.0331e-003
1978	-5.9592e-004
1979	-1.7638e-002
1980	0.13765
1981	-7.0654e-003
1982	-9.9199e-003
1983	-0.24652
1984	0.11503
1985	-1.6406e-002
1986	-2.5877e-004
1987	-1.7363e-002
1988	-7.455e-002
1989	-4.959e-003
1990	3.7304e-002
1991	-5.023e-003
1992	7.0494e-003
1993	5.2725e-003
1994	-5.4519e-003
1995	3.3882e-002
1996	8.7105e-002
1997	-6.818e-002
1998	-2.4697e-002
1999	-1.7945e-004
2000	3.6506e-002
2001	1.0767e-002
2002	-3.862e-002
2003	2.1604e-003
2004	-7.7063e-003
2005	1.8248e-002
2006	5.7462e-002
2007	-1.4144e-002
2008	7.2617e-003
2009	-4.955e-002
2010	-4.352e-003
2011	-1.0352e-002
2012	-1.5131e-002
2013	0.15487
2014	-5.0943e-003
2015	-4.6562e-002
2016	-1.9597e-002
2017	3.0624e-003
2018	-1.3763e-002
2019	2.1185e-002
2020	-1.9648e-002
2021	-9.877e-003
2022	-5.3952e-002
2023	-1.7896e-002
2024	-2.6118e-002
2025	-3.2729e-002
2026	0.23139
2027	5.8928e-003
2028	-1.9584e-002
2029	2.1462e-002
2030	-8.9832e-003
2031	3.0633e-002
2032	-1.9092e-002
2033	-1.1809e-002
2034	-1.9804e-002
2035	-6.7765e-003
2036	-2.3235e-002
2037	1.4004e-002
2038	-4.6235e-003
2039	-2.529e-003
2040	8.2641e-003
2041	2.338e-002
2042	-1.4087e-002
2043	5.6144e-003
2044	6.2759e-003
2045	-2.924e-002
2046	-4.1411e-002
2047	2.5509e-002
2048	-1.2396e-002
2049	8.8196e-004
2050	7.479e-002
2051	-8.2311e-002
2052	-1.2954e-002
2053	-3.1813e-003
2054	-2.7828e-002
2055	5.9899e-002
2056	0.12541
2057	-1.9786e-002
2058	9.3909e-004
2059	-2.0268e-002
2060	-1.2465e-003
2061	-2.1983e-002
2062	1.378e-002
2063	-2.1515e-002
2064	-8.1874e-003
2065	3.8024e-003
2066	3.5238e-003
2067	4.6703e-002
2068	-3.5304e-002
2069	5.0745e-003
2070	1.3564e-002
2071	-3.1792e-002
2072	-1.2956e-002
2073	-4.921e-002
2074	2.0451e-002
2075	-6.3383e-003
2076	-8.1476e-003
2077	-3.3684e-002
2078	5.7519e-002
2079	0.12979
2080	-1.2413e-002
2081	1.2853e-002
2082	-9.2646e-002
2083	-2.0691e-002
2084	0.11402
2085	-1.5188e-002
2086	-4.6043e-002
2087	1.3252e-002
2088	-3.783e-002
2089	0.11165
2090	-1.0121e-002
2091	0.21634
2092	1.6563e-002
2093	2.5551e-002
2094	-4.5367e-002
2095	-2.9239e-003
2096	-4.6448e-003
2097	1.102e-002
2098	-2.7376e-002
2099	-1.935e-002
2100	1.3908e-002
2101	-5.2805e-002
2102	5.256e-003
2103	4.2331e-002
2104	-5.3814e-002
2105	0.18523
2106	0.14935
2107	1.7457e-002
2108	-1.2516e-002
2109	-4.3871e-002
2110	4.4137e-003
2111	-6.7506e-002
2112	-1.5062e-002
2113	-2.5774e-002
2114	-2.7916e-002
2115	3.4069e-003
2116	0.27095
2117	-5.7557e-003
2118	-2.7249e-002
2119	-4.0521e-002
2120	1.6154e-002
2121	0.23089
2122	-1.3039e-002
2123	-1.1636e-002
2124	-8.4414e-003
2125	-2.5119e-002
2126	-2.2854e-002
2127	-2.5476e-002
2128	0.11214
2129	-6.2931e-003
2130	-2.2785e-002
2131	3.2425e-002
2132	-2.8208e-003
2133	-1.9506e-002
2134	-4.4048e-005
2135	-4.619e-002
2136	-8.2284e-003
2137	6.8678e-002
2138	-2.391e-002
2139	-4.0275e-003
2140	-3.0726e-002
2141	-5.8134e-003
2142	6.5263e-003
2143	-1.4091e-002
2144	-5.8923e-003
2145	-7.1104e-003
2146	1.2727e-002
2147	4.9857e-003
2148	-1.3929e-002
2149	3.4793e-002
2150	4.6666e-003
2151	0.23429
2152	-5.9253e-003
2153	4.2737e-003
2154	-7.088e-002
2155	-3.4261e-002
2156	8.1825e-003
2157	-1.7036e-002
2158	1.8566e-002
2159	-2.0005e-002
2160	-0.26133
2161	7.4946e-002
2162	-8.9008e-003
2163	-2.3276e-002
2164	-3.6836e-002
2165	3.4835e-003
2166	-5.9741e-002
2167	-2.9892e-006
2168	-6.6776e-002
2169	-3.4355e-003
2170	-3.7381e-002
2171	-3.9744e-002
2172	-1.5561e-002
2173	-1.7166e-002
2174	1.0323e-002
2175	3.1589e-002
2176	-1.0104e-002
2177	2.7054e-003
2178	2.2483e-002
2179	5.8541e-002
2180	4.1727e-003
2181	-1.0861e-002
2182	5.0959e-004
2183	-3.3399e-002
2184	-3.6882e-003
2185	0.10204
2186	0.14828
2187	-3.2378e-002
2188	0.25843
2189	-4.2595e-002
2190	-8.6683e-003
2191	3.6864e-002
2192	0.18111
2193	-3.2943e-002
2194	-3.0106e-002
2195	-8.372e-003
2196	1.6092e-002
2197	0.11183
2198	-1.567e-002
2199	-2.0913e-002
2200	-2.835e-002
2201	9.7242e-003
2202	-2.7341e-003
2203	-5.2614e-002
2204	1.2342e-004
2205	1.6275e-002
2206	5.2851e-002
2207	7.0325e-003
2208	3.7603e-002
2209	-8.4769e-003
2210	-1.9818e-002
2211	0.19286
2212	-2.1913e-002
2213	-3.5012e-002
2214	2.1413e-002
2215	-1.4286e-002
2216	-3.1649e-002
2217	2.4627e-002
2218	-3.4322e-003
2219	2.5292e-003
2220	-3.39e-002
2221	-3.1981e-002
2222	-1.3028e-002
2223	-4.4835e-002
2224	1.0288e-002
2225	-1.8089e-002
2226	5.3122e-002
2227	-2.1018e-002
2228	-8.098e-003
2229	0.18345
2230	-4.2903e-002
2231	-2.1585e-002
2232	-3.6478e-002
2233	-5.4142e-004
2234	2.0615e-002
2235	2.5077e-002
2236	-1.3637e-002
2237	-5.2251e-003
2238	1.488e-003
2239	0.15081
2240	-1.4421e-002
2241	3.3707e-002
2242	-2.0042e-002
2243	-1.5989e-003
2244	2.1008e-002
2245	-1.9023e-002
2246	-1.0205e-002
2247	8.9305e-002
2248	2.7305e-002
2249	6.5359e-003
2250	-5.5882e-002
2251	2.6155e-004
2252	9.8971e-003
2253	-4.7779e-002
2254	-9.4187e-003
2255	-9.5928e-003
2256	-2.8328e-003
2257	3.9153e-002
2258	-3.9515e-002
2259	-8.9562e-003
2260	-4.1903e-002
2261	-6.6466e-002
2262	-2.4397e-003
2263	3.8865e-003
2264	-2.6603e-002
2265	6.435e-003
2266	-6.2411e-002
2267	8.3373e-003
2268	-0.24034
2269	-8.7761e-002
2270	5.3564e-002
2271	-2.1054e-002
2272	-6.0009e-002
2273	-5.5288e-002
2274	-2.1191e-002
2275	-2.6157e-002
2276	-5.1845e-002
2277	3.4221e-002
2278	-8.8267e-003
2279	-1.9886e-002
2280	4.7288e-002
2281	-1.9211e-002
2282	8.9198e-002
2283	6.6734e-003
2284	-4.5527e-003
2285	1.429e-002
2286	0.20004
2287	-5.3971e-002
2288	2.3026e-002
2289	0.17909
2290	-2.064e-002
2291	0.23161
2292	-5.7396e-003
2293	2.9078e-002
2294	-6.7171e-002
2295	0.13524
2296	9.8885e-002
2297	3.0638e-002
2298	2.6169e-002
2299	-1.7805e-002
2300	-2.0842e-002
2301	-5.1327e-002
2302	9.1177e-003
2303	-7.469e-002
2304	-6.5699e-003
2305	2.1647e-003
2306	-3.7535e-002
2307	-3.5007e-002
2308	-7.1627e-003
2309	-8.7827e-003
2310	4.8533e-003
2311	-1.8908e-002
2312	-3.7708e-002
2313	2.5085e-002
2314	-4.231e-003
2315	-3.4653e-002
2316	-9.5099e-006
2317	-4.0338e-002
2318	-1.6828e-002
2319	-2.1156e-002
2320	-1.4097e-002
2321	-4.6077e-002
2322	-3.1306e-002
2323	-1.3773e-002
2324	4.2899e-002
2325	-1.9062e-002
2326	3.8014e-002
2327	-3.6798e-002
2328	-1.8907e-002
2329	-1.9272e-003
2330	1.1651e-002
2331	0.34155
2332	-1.319e-002
2333	8.9261e-002
2334	-5.5851e-003
2335	1.2666e-003
2336	9.6174e-002
2337	0.16064
2338	8.7503e-002
2339	-2.0248e-002
2340	5.7347e-003
2341	-2.361e-002
2342	5.3069e-002
2343	2.032e-003
2344	7.2473e-002
2345	-1.1035e-002
2346	-1.2091e-002
2347	-4.6656e-002
2348	-3.4187e-002
2349	-1.0564e-002
2350	-9.2761e-003
2351	2.1647e-002
2352	-7.6788e-003
2353	-4.2689e-003
2354	-6.5735e-002
2355	8.7104e-003
2356	0.17847
2357	-2.3107e-002
2358	-1.0818e-002
2359	0.15211
2360	3.9433e-002
2361	-7.6501e-002
2362	1.62e-003
2363	2.6281e-002
2364	-2.0543e-002
2365	-1.3388e-002
2366	-1.1824e-002
2367	4.1346e-002
2368	-1.8962e-002
2369	-2.8743e-002
2370	-1.8546e-002
2371	-1.01e-002
2372	-2.2618e-002
2373	0.13324
2374	1.1848e-002
2375	-3.649e-002
2376	-2.2599e-002
2377	-1.9557e-002
2378	8.4058e-003
2379	4.4792e-002
2380	-1.0633e-003
2381	1.0682e-003
2382	-2.9158e-002
2383	2.045e-002
2384	2.1547e-002
2385	-5.3022e-002
2386	-6.2993e-003
2387	-2.8991e-002
2388	4.2038e-002
2389	-4.9236e-003
2390	7.575e-003
2391	5.3461e-003
2392	0.25631
2393	6.0117e-003
2394	-2.4491e-002
2395	-2.3298e-002
2396	-1.0328e-002
2397	-1.0572e-002
2398	-2.2099e-003
2399	-2.8762e-002
2400	3.8109e-003
2401	6.8499e-003
2402	-5.0214e-003
2403	4.1498e-002
2404	3.589e-003
2405	-6.936e-002
2406	-3.8771e-003
2407	-3.7529e-003
2408	9.5538e-003
2409	1.4876e-002
2410	-2.132e-002
2411	1.1376e-002
2412	-1.6995e-003
2413	-9.7961e-003
2414	-3.2376e-002
2415	-9.0926e-002
2416	-9.369e-003
2417	-5.1345e-002
2418	7.6464e-003
2419	1.2685
2420	-2.0857e-002
2421	2.6373e-002
2422	-9.7924e-003
2423	1.9168e-003
2424	3.8939e-004
2425	-1.3817e-002
2426	-3.524e-002
2427	1.2252e-002
2428	1.3823e-002
2429	-1.7605e-002
2430	-2.1597e-002
2431	-2.184e-002
2432	9.9898e-002
2433	-2.2166e-002
2434	-7.8761e-003
2435	4.8981e-002
2436	4.5421e-002
2437	0.10532
2438	3.1017e-003
2439	-1.878e-002
2440	9.8934e-002
2441	6.387e-003
2442	0.12553
2443	-5.5008e-002
2444	-4.9777e-003
2445	1.4036e-002
2446	-2.5623e-002
2447	-1.7994e-002
2448	-5.2217e-003
2449	-3.9176e-002
2450	-1.9446e-002
2451	-3.513e-002
2452	6.1663e-003
2453	-3.7283e-002
2454	-3.5117e-002
2455	-4.4732e-002
2456	2.1893e-002
2457	-6.5213e-002
2458	2.413e-002
2459	-1.858e-002
2460	0.12077
2461	-5.0647e-003
2462	2.5685e-003
2463	-4.9621e-002
2464	8.1267e-003
2465	3.6808e-002
2466	-2.6917e-002
2467	-1.4798e-002
2468	7.5778e-003
2469	-1.5603e-002
2470	-6.5772e-003
2471	-1.1752e-002
2472	-7.4115e-003
2473	-7.6949e-002
2474	-3.6991e-002
2475	-1.7324e-002
2476	-1.983e-003
2477	-2.932e-002
2478	8.9239e-002
2479	-3.6769e-003
2480	-3.2702e-002
2481	-2.1538e-002
2482	-1.461e-002
2483	-4.4934e-002
2484	-6.2428e-003
2485	0.10491
2486	-0.16202
2487	-1.0659e-003
2488	-6.3767e-003
2489	-4.9059e-004
2490	-4.623e-003
2491	7.6702e-003
2492	3.1671e-002
2493	-6.1757e-003
2494	-1.4767e-002
2495	4.1957e-002
2496	-2.5298e-002
2497	2.5236e-003
2498	-3.1517e-002
2499	-3.3932e-002
2500	-5.218e-002
2501	-1.6326e-002
2502	-1.0807e-002
2503	-1.8528e-003
2504	-5.3258e-002
2505	-8.1488e-003
2506	-4.7387e-002
2507	-4.1999e-003
2508	-2.5405e-002
2509	6.0049e-003
2510	6.7027e-002
2511	8.6696e-003
2512	-2.8729e-002
2513	-5.8062e-002
2514	-1.405e-002
2515	-3.9524e-003
2516	5.1788e-003
2517	4.5015e-002
2518	1.8807e-002
2519	-5.9163e-003
2520	4.1258e-002
2521	-1.4363e-002
2522	-1.6704e-002
2523	-3.0644e-002
2524	-1.0521e-002
2525	-4.5591e-002
2526	-2.0881e-002
2527	-5.4271e-003
2528	5.6668e-003
2529	-2.223e-002
2530	-1.6421e-002
2531	7.1198e-003
2532	-8.5828e-003
2533	-8.8203e-003
2534	-2.5008e-002
2535	-7.4373e-003
2536	7.722e-003
2537	-7.1015e-002
2538	9.9306e-003
2539	-2.9846e-002
2540	4.06e-002
2541	-2.1939e-002
2542	-3.2377e-002
2543	-8.4527e-003
2544	6.1487e-003
2545	-1.2817e-002
2546	-4.0457e-003
2547	5.5121e-003
2548	1.19e-002
2549	-9.0916e-003
2550	0.13451
2551	0.26145
2552	0.20099
2553	9.5775e-002
2554	6.181e-003
2555	-6.1898e-002
2556	-0.13344
2557	-0.2072
2558	-0.2847
2559	-0.45037
2560	-0.58138
2561	-0.58538
2562	0.27007
2563	-0.77929
2564	-0.39213
2565	-0.66515
2566	0.24045
2567	0.28538
2568	0.16411
2569	0.21564
2570	-0.34555
2571	-0.53963
2572	0.14511
2573	0.10327
2574	3.5965e-002
2575	1.873e-002
2576	-0.21448
2577	-0.13178
2578	-0.26347
2579	-0.18174
2580	-8.9867e-003
2581	-3.7769e-002
2582	-0.13405
2583	-7.4493e-002
2584	-0.25765
2585	-0.38754
2586	0.14607
2587	6.1295e-002
2588	0.76054
2589	0.89903
2590	1.0906
2591	1.2662
2592	1.3449
2593	1.7582
2594	2.2171
2595	2.7208
2596	3.0343
2597	6.6839e-002
2598	2.107
2599	3.7002
2600	1.8092
2601	-0.21471
2602	-0.20872
2603	-6.255e-002
2604	8.1811e-002
2605	1.6448
2606	3.1274
2607	0.29366
2608	0.95631
2609	1.1048
2610	0.52239
2611	0.94273
2612	1.8007
2613	2.0709
2614	1.2558
2615	0.26297
2616	0.19083
2617	0.68075
2618	1.5969
2619	0.95932
2620	2.0565
2621	-0.75803
2622	-0.47156
2623	-0.41519
2624	-0.28976
2625	-0.28745
2626	-0.30059
2627	-0.22737
2628	-0.14083
2629	-4.0297e-002
2630	3.354e-002
2631	0.4194
2632	-0.95961
2633	1.0859
2634	-0.12495
2635	1.7749e-002
2636	-1.1687
2637	-1.3665
2638	-0.89856
2639	-0.33575
2640	-9.0342e-002
2641	-0.29125
2642	-0.77501
2643	-0.2129
2644	-0.61417
2645	-0.16197
2646	-8.8359e-002
2647	-0.53896
2648	-0.49787
2649	-8.0752e-002
2650	-0.14126
2651	-0.6158
2652	-0.75258
2653	-0.12911
2654	-4.8808e-002
2655	-0.43373
2656	4.2667e-002
2657	3.0619e-002
2658	1.5928e-002
2659	2.5528e-002
2660	3.0852e-002
2661	1.6307e-002
2662	4.8713e-002
2663	-1.3367e-003
2664	-2.7286e-003
2665	1.6828e-002
2666	4.0748e-002
2667	2.6745e-002
2668	4.2384e-002
2669	7.1748e-003
2670	1.4966e-002
2671	-3.1389e-002
2672	4.9749e-002
2673	2.5643e-003
2674	2.6528e-004
2675	2.6025e-002
2676	7.2486e-003
2677	1.0888e-002
2678	-9.5547e-003
2679	1.2471e-003
2680	6.5538e-003
2681	3.2137e-003
2682	2.8779e-002
2683	4.4612e-002
2684	-6.8016e-003
2685	-6.394e-002
2686	-1.8381e-003
2687	1.2125e-003
2688	3.608e-004
2689	-5.7597e-003
2690	-2.5599e-003
2691	3.1889e-003
2692	5.0984e-003
2693	-1.8772e-003
2694	9.9037e-002
2695	3.7231e-003
2696	1.9077e-002
2697	4.7857e-003
2698	3.0525e-002
2699	1.6096e-002
2700	-6.6269e-003
2701	3.5081e-002
2702	4.1254e-002
2703	4.7034e-002
2704	-1.4323e-003
2705	7.4692e-002
2706	1.7885e-002
2707	-1.0371e-002
2708	-2.0131e-003
2709	9.4145e-004
2710	-1.4856e-003
2711	4.6812e-003
2712	1.5244e-003
2713	-6.2839e-003
2714	2.1714e-002
2715	5.814e-002
2716	1.4558e-002
2717	-0.11121
2718	3.5205e-002
2719	2.0218e-002
2720	3.3079e-002
2721	7.4713e-003
2722	4.9843e-003
2723	1.5674e-003
2724	5.7491e-003
2725	-0.21271
2726	3.6582e-002
2727	6.731e-003
2728	2.8082e-003
2729	1.9118e-002
2730	4.3215e-002
2731	0.14076
2732	3.7282e-002
2733	2.5683e-012
2734	4.2948e-002
2735	5.0662e-011
2736	-3.978e-003
2737	6.1029e-003
2738	2.1985e-003
2739	9.9459e-003
2740	1.8531e-002
2741	-1.2184e-002
2742	0.35227
2743	-0.21785
2744	-0.71599
2745	-1.2719
2746	-1.9805
2747	-1.5649
2748	-1.2468
2749	-0.81463
2750	-0.67428
2751	-0.37581
2752	-5.8457e-002
2753	0.23495
2754	0.30544
2755	0.57092
2756	-2.2526
2757	-2.0051
2758	0.4488
2759	-1.1435
2760	-0.78116
2761	-0.62009
2762	-0.50228
2763	-0.15342
2764	3.9185e-002
2765	-1.8779
2766	-1.5393
2767	-0.41351
2768	-0.83997
2769	0.14223
2770	-1.5965
2771	-2.0003
2772	0.36359
2773	-0.53362
2774	-0.14192
2775	0.22646
2776	-1.1386
2777	-0.62961
2778	-1.0043
2779	6.5106e-002
2780	-1.7078
2781	-1.5183
2782	0.66915
2783	0.47763
2784	0.46639
2785	0.29221
2786	-2.1032
2787	-1.7113
2788	-1.962
2789	-1.1978
2790	-0.79227
2791	-0.15432
2792	-0.86281
2793	-0.42412
2794	-1.5864
2795	8.6264e-002
2796	-1.8729
2797	-0.12834
2798	-0.15786
2799	-0.54605
2800	-0.54455
2801	-0.94313
2802	-0.97125
2803	0.17607
2804	-2.0026
2805	0.69308
2806	0.55945
2807	0.1923
2808	5.0276e-003
2809	-0.45392
2810	-0.78907
2811	-1.3807
2812	0.30416
2813	-1.6643
2814	-2.15
2815	-0.67963
2816	-0.24952
2817	-1.0902
2818	0.6145
2819	0.1874
2820	-2.006
2821	-1.4477
2822	0.10984
2823	-1.6532
2824	-1.1662
2825	-9.0185e-002
2826	-0.40904
2827	-0.67976
2828	-1.044
2829	-1.7849
2830	0.34887
2831	0.28921
2832	0.22398
2833	0.17094
2834	0.11766
2835	0.12629
2836	0.17012
2837	0.18135
2838	0.22049
2839	0.23982
2840	0.28015
2841	0.30865
2842	0.36983
2843	0.35945
2844	9.721e-002
2845	0.13048
2846	0.24526
2847	0.12293
2848	0.16647
2849	0.17816
2850	0.22661
2851	0.24378
2852	0.30076
2853	6.1694e-002
2854	0.10056
2855	0.24836
2856	0.20105
2857	0.33467
2858	0.15691
2859	3.6112e-002
2860	0.34553
2861	0.16625
2862	0.20657
2863	0.29112
2864	0.10884
2865	0.21046
2866	0.14408
2867	0.2861
2868	9.0793e-002
2869	4.2781e-002
2870	0.28158
2871	0.36754
2872	0.30197
2873	0.24325
2874	0.1393
2875	8.4932e-002
2876	0.10643
2877	0.16294
2878	0.22118
2879	0.29399
2880	0.19511
2881	0.259
2882	0.14253
2883	0.31156
2884	0.10787
2885	0.20729
2886	0.19099
2887	0.15309
2888	0.12627
2889	0.12386
2890	7.3386e-002
2891	0.26936
2892	4.6017e-002
2893	0.21825
2894	0.35646
