Node,X,Y
     1650.,  0.40053675E-02, -0.33125000E-02,  0.25000000E-02
     1651.,  0.44965843E-02, -0.17665669E-02,  0.25000000E-02
     1652.,  0.22624872E-02, -0.22581186E-02,  0.12500000E-02
     1653.,  0.41136206E-02, -0.18750000E-02,  0.12500000E-02
     1654.,  0.28145824E-02, -0.12500000E-03,  0.12500000E-02
     1655., -0.24748737E-02, -0.24748737E-02,  0.50000000E-02
     1656., -0.90586666E-03, -0.33807404E-02,  0.50000000E-02
     1657.,  0.90586666E-03, -0.33807404E-02,  0.50000000E-02
     1658.,  0.24748737E-02, -0.24748737E-02,  0.50000000E-02
     1659.,  0.14694631E-02,  0.20225425E-02,  0.50000000E-02
     1660.,  0.20225425E-02,  0.14694631E-02,  0.37500000E-02
     1661.,  0.15308085E-18,  0.25000000E-02,  0.50000000E-02
     1662.,  0.77254249E-03,  0.23776413E-02,  0.37500000E-02
     1663.,  0.14694631E-02,  0.20225425E-02,  0.37500000E-02
     1664., -0.14694631E-02,  0.20225425E-02,  0.50000000E-02
     1665., -0.77254249E-03,  0.23776413E-02,  0.37500000E-02
     1666., -0.17510364E-18,  0.25000000E-02,  0.37500000E-02
     1667., -0.20225425E-02,  0.14694631E-02,  0.37500000E-02
     1668., -0.14694631E-02,  0.20225425E-02,  0.37500000E-02
     1669., -0.14694631E-02,  0.20225425E-02,  0.25000000E-02
     1670., -0.15525373E-02,  0.85973157E-03,  0.12500000E-02
     1671., -0.23373728E-02,  0.22347316E-02,  0.12500000E-02
     1672., -0.10112712E-02,  0.73473157E-03,  0.25000000E-02
     1673., -0.45924255E-18,  0.25000000E-02,  0.25000000E-02
     1674., -0.92753727E-03,  0.13138206E-02,  0.12500000E-02
     1675., -0.17123728E-02,  0.26888206E-02,  0.12500000E-02
     1676., -0.38627122E-03,  0.11888206E-02,  0.25000000E-02
     1677.,  0.14694631E-02,  0.20225425E-02,  0.25000000E-02
     1678.,  0.16853092E-02,  0.19388206E-02,  0.12500000E-02
     1679., -0.15499478E-03,  0.13138206E-02,  0.12500000E-02
     1680.,  0.38627126E-03,  0.11888206E-02,  0.25000000E-02
     1681.,  0.23103092E-02,  0.14847316E-02,  0.12500000E-02
     1682.,  0.10112713E-02,  0.73473157E-03,  0.25000000E-02
     1683., -0.41398950E-03,  0.14982832E-01,  0.26432990E-02
     1684., -0.24871555E-02,  0.13430209E-01,  0.22587108E-02
     1685.,  0.13227429E-01, -0.70349243E-02,  0.26188574E-02
     1686.,  0.11704108E-01, -0.74499502E-02,  0.10419633E-02
     1687.,  0.11972006E-01, -0.78813825E-02,  0.30042405E-02
     1688.,  0.13026503E-01, -0.46598120E-02,  0.34866487E-02
     1689.,  0.13062611E-01, -0.52655545E-02,  0.22210545E-02
     1690.,  0.12692398E-01, -0.62645387E-02,  0.35391713E-02
     1691., -0.11389108E-01, -0.78259839E-02,  0.12738610E-02
     1692.,  0.64951894E-03,  0.79375000E-02,  0.25000000E-02
     1693.,  0.14762495E-03,  0.64024396E-02,  0.25000000E-02
     1694.,  0.29167792E-02,  0.56963484E-02,  0.25000000E-02
     1695.,  0.87617394E-03,  0.60781250E-02,  0.12500000E-02
     1696.,  0.26536022E-02,  0.73318050E-02,  0.12500000E-02
     1697.,  0.33155485E-02,  0.60071757E-02,  0.12500000E-02
     1698.,  0.12643324E-02,  0.78465381E-02,  0.12500000E-02
     1699.,  0.17146979E-02,  0.84857690E-02,  0.18750000E-02
     1700., -0.71988365E-02, -0.34062500E-02,  0.25000000E-02
     1701., -0.56184880E-02, -0.30733728E-02,  0.25000000E-02
     1702., -0.63915723E-02, -0.32216930E-03,  0.25000000E-02
     1703., -0.56087170E-02, -0.11860032E-02,  0.12500000E-02
     1704., -0.66406659E-02, -0.28658243E-02,  0.12500000E-02
     1705., -0.76359856E-02, -0.97957257E-03,  0.12500000E-02
     1706., -0.75783837E-02, -0.23254614E-02,  0.18750000E-02
     1707.,  0.65493171E-02, -0.45312500E-02,  0.25000000E-02
     1708.,  0.54708628E-02, -0.33290669E-02,  0.25000000E-02
     1709.,  0.34747928E-02, -0.53741791E-02,  0.25000000E-02
     1710.,  0.32367658E-02, -0.38206186E-02,  0.12500000E-02
     1711.,  0.50878992E-02, -0.34375000E-02,  0.12500000E-02
     1712.,  0.46548866E-02, -0.54375000E-02,  0.12500000E-02
     1713.,  0.58632932E-02, -0.47430588E-02,  0.12500000E-02
     1714.,  0.70405339E-02, -0.29853169E-02,  0.25000000E-02
     1715.,  0.94228003E-02, -0.33731570E-02,  0.12500000E-02
     1716.,  0.80241718E-02, -0.34736564E-02,  0.12500000E-02
     1717.,  0.96579684E-02, -0.52837069E-02,  0.12500000E-02
     1718.,  0.79253379E-02, -0.59475278E-02,  0.12500000E-02
     1719.,  0.74329642E-02, -0.43993088E-02,  0.12500000E-02
     1720.,  0.96562107E-02, -0.39834535E-02,  0.18750000E-02
     1721., -0.61056275E-02, -0.46046228E-02,  0.25000000E-02
     1722., -0.71278054E-02, -0.43970743E-02,  0.12500000E-02
     1723., -0.92028703E-02, -0.43545567E-02,  0.12500000E-02
     1724., -0.80009749E-02, -0.61457520E-02,  0.12500000E-02
     1725., -0.63643180E-02, -0.62414468E-02,  0.12500000E-02
     1726., -0.93543859E-02, -0.58313221E-02,  0.12500000E-02
     1727., -0.80655232E-02, -0.38567114E-02,  0.18750000E-02
     1728., -0.93490680E-03,  0.75899396E-02,  0.25000000E-02
     1729., -0.15299265E-02,  0.90868749E-02,  0.12500000E-02
     1730., -0.33024719E-03,  0.10424616E-01,  0.12500000E-02
     1731.,  0.18180068E-03,  0.90340381E-02,  0.12500000E-02
     1732.,  0.63216619E-03,  0.96732690E-02,  0.18750000E-02
     1733., -0.26382582E-02,  0.57390329E-02,  0.25000000E-02
     1734., -0.70825180E-03,  0.57305646E-02,  0.12500000E-02
     1735., -0.20318205E-02,  0.75518145E-02,  0.12500000E-02
     1736., -0.29821783E-02,  0.61326804E-02,  0.12500000E-02
     1737., -0.20445019E-02,  0.45274396E-02,  0.12500000E-02
     1738., -0.32009331E-03,  0.74989777E-02,  0.12500000E-02
     1739., -0.36510194E-02, -0.51543150E-02,  0.25000000E-02
     1740., -0.45155080E-02, -0.23843760E-02,  0.12500000E-02
     1741., -0.55474569E-02, -0.40641970E-02,  0.12500000E-02
     1742., -0.34733999E-02, -0.41804542E-02,  0.12500000E-02
     1743., -0.47839695E-02, -0.59085695E-02,  0.12500000E-02
     1744.,  0.62892774E-02, -0.58471798E-03,  0.25000000E-02
     1745.,  0.55791160E-02, -0.18915669E-02,  0.12500000E-02
     1746.,  0.71126878E-02, -0.83400563E-03,  0.12500000E-02
     1747.,  0.69457176E-02, -0.22714732E-02,  0.12500000E-02
     1748.,  0.63545100E-02, -0.31971257E-02,  0.12500000E-02
     1749.,  0.59063137E-02, -0.69315113E-03,  0.12500000E-02
     1750.,  0.65197484E-02,  0.15985155E-02,  0.12500000E-02
     1751.,  0.74398855E-02,  0.36441010E-03,  0.12500000E-02
     1752.,  0.77770211E-02,  0.13767828E-02,  0.19010417E-02
     1753.,  0.57159281E-02,  0.12767796E-02,  0.19270833E-02
     1754., -0.11342695E-02, -0.66105630E-02,  0.12500000E-02
     1755., -0.25991403E-02, -0.50630236E-02,  0.12500000E-02
     1756., -0.39097099E-02, -0.67911390E-02,  0.12500000E-02
     1757., -0.25898964E-02, -0.67774118E-02,  0.12500000E-02
     1758., -0.51543619E-02,  0.43380094E-02,  0.12500000E-02
     1759., -0.41836357E-02,  0.58168341E-02,  0.12500000E-02
     1760., -0.32459594E-02,  0.42115933E-02,  0.12500000E-02
     1761.,  0.33497918E-02,  0.30713484E-02,  0.12500000E-02
     1762.,  0.45002770E-02,  0.49535241E-02,  0.12500000E-02
     1763.,  0.44584443E-02,  0.32912791E-02,  0.19270833E-02
     1764., -0.52885923E-02,  0.36682746E-03,  0.12500000E-02
     1765., -0.62702279E-02,  0.22417468E-02,  0.12500000E-02
     1766., -0.73158608E-02,  0.57325812E-03,  0.12500000E-02
     1767.,  0.17319126E-02, -0.43197977E-02,  0.12500000E-02
     1768.,  0.12390802E-02, -0.65287999E-02,  0.12500000E-02
     1769.,  0.31500333E-02, -0.59366791E-02,  0.12500000E-02
     1770.,  0.25049114E-02, -0.71228517E-02,  0.12500000E-02
     1771.,  0.13091866E-02,  0.34531250E-02,  0.00000000E+00
     1772., -0.13032715E-02,  0.72274999E-02,  0.00000000E+00
     1773.,  0.17977255E-02,  0.66599300E-02,  0.00000000E+00
     1774., -0.22536294E-02,  0.58083658E-02,  0.00000000E+00
     1775.,  0.24596718E-02,  0.53353007E-02,  0.00000000E+00
     1776., -0.13159530E-02,  0.42031250E-02,  0.00000000E+00
     1777.,  0.40845568E-03,  0.71746631E-02,  0.00000000E+00
     1778.,  0.33450189E-02, -0.23831186E-02,  0.00000000E+00
     1779.,  0.20459807E-02, -0.63311863E-03,  0.00000000E+00
     1780.,  0.10010532E-02, -0.49752394E-02,  0.00000000E+00
     1781.,  0.29120063E-02, -0.43831186E-02,  0.00000000E+00
     1782.,  0.20567674E-03, -0.12581186E-02,  0.00000000E+00
     1783., -0.46381760E-03, -0.34277001E-02,  0.00000000E+00
     1784.,  0.74694279E-03, -0.13831186E-02,  0.12500000E-02
     1785., -0.55376859E-02, -0.21768275E-02,  0.00000000E+00
     1786., -0.54873726E-02,  0.13779129E-02,  0.00000000E+00
     1787., -0.27941345E-02, -0.12350324E-03,  0.00000000E+00
     1788., -0.34636289E-02, -0.22930847E-02,  0.00000000E+00
     1789., -0.65330055E-02, -0.29057582E-03,  0.00000000E+00
     1790., -0.35789701E-02,  0.12514968E-02,  0.00000000E+00
     1791.,  0.38971141E-02, -0.25000000E-03,  0.00000000E+00
     1792.,  0.47631397E-02, -0.40000000E-02,  0.00000000E+00
     1793.,  0.58095870E-02,  0.29166667E-03,  0.00000000E+00
     1794.,  0.67297241E-02, -0.94243877E-03,  0.00000000E+00
     1795.,  0.65627539E-02, -0.23799064E-02,  0.00000000E+00
     1796.,  0.59715463E-02, -0.33055588E-02,  0.00000000E+00
     1797.,  0.50057667E-02, -0.30069287E-04,  0.67708333E-03
     1798., -0.86446997E-02, -0.38141310E-02,  0.00000000E+00
     1799., -0.44955778E-02, -0.39729057E-02,  0.00000000E+00
     1800., -0.74428043E-02, -0.56053263E-02,  0.00000000E+00
     1801., -0.75649544E-02, -0.19703968E-02,  0.00000000E+00
     1802., -0.58061474E-02, -0.57010210E-02,  0.00000000E+00
     1803., -0.75073526E-02, -0.33162857E-02,  0.62500000E-03
     1804.,  0.75777195E-03,  0.87500000E-03,  0.00000000E+00
     1805.,  0.45105488E-02,  0.20416667E-02,  0.00000000E+00
     1806.,  0.37485612E-02,  0.33821757E-02,  0.00000000E+00
     1807., -0.27063584E-04,  0.22500000E-02,  0.00000000E+00
     1808.,  0.12990380E-02,  0.75000000E-03,  0.12500000E-02
     1809.,  0.37067285E-02,  0.17199307E-02,  0.67708333E-03
     1810., -0.35771981E-02,  0.76296157E-02,  0.00000000E+00
     1811., -0.14271609E-02,  0.10386491E-01,  0.00000000E+00
     1812., -0.91511306E-03,  0.89959130E-02,  0.00000000E+00
     1813., -0.27738814E-02,  0.10675133E-01,  0.65737515E-03
     1814., -0.95178692E-02, -0.55628088E-02,  0.00000000E+00
     1815., -0.96400193E-02, -0.19278793E-02,  0.00000000E+00
     1816., -0.10871280E-01, -0.52483788E-02,  0.00000000E+00
     1817., -0.95824175E-02, -0.32737682E-02,  0.62500000E-03
     1818.,  0.24191739E-02, -0.65921208E-02,  0.00000000E+00
     1819., -0.95664999E-03, -0.56367022E-02,  0.00000000E+00
     1820., -0.94740612E-03, -0.73510903E-02,  0.00000000E+00
     1821.,  0.17740520E-02, -0.77782934E-02,  0.00000000E+00
     1822.,  0.15531485E-02, -0.80921208E-02,  0.62500000E-03
     1823.,  0.60309074E-02, -0.68537778E-02,  0.00000000E+00
     1824.,  0.55385337E-02, -0.53055588E-02,  0.00000000E+00
     1825.,  0.36850052E-02, -0.71861726E-02,  0.00000000E+00
     1826.,  0.50084905E-02, -0.73941194E-02,  0.75205177E-03
     1827., -0.54982820E-02,  0.47316569E-02,  0.00000000E+00
     1828., -0.75146411E-02,  0.15843436E-02,  0.00000000E+00
     1829., -0.45606056E-02,  0.31264161E-02,  0.00000000E+00
     1830., -0.64939008E-02,  0.48925109E-02,  0.65814394E-03
     1831.,  0.42371001E-02,  0.65889807E-02,  0.00000000E+00
     1832.,  0.21858840E-02,  0.84283431E-02,  0.00000000E+00
     1833.,  0.34085477E-02,  0.92680747E-02,  0.00000000E+00
     1834.,  0.26362495E-02,  0.90675740E-02,  0.62500000E-03
     1835., -0.17520264E-02, -0.19195814E-02,  0.00000000E+00
     1836., -0.18673676E-02,  0.16250000E-02,  0.00000000E+00
     1837., -0.54126601E-03,  0.12500000E-03,  0.12500000E-02
     1838., -0.35898795E-02,  0.46052408E-02,  0.00000000E+00
     1839., -0.55231746E-02,  0.63713356E-02,  0.65814394E-03
     1840.,  0.73431588E-02,  0.13492279E-02,  0.00000000E+00
     1841.,  0.56610340E-02,  0.39238424E-02,  0.00000000E+00
     1842.,  0.76802944E-02,  0.23616006E-02,  0.65104167E-03
     1843.,  0.56192013E-02,  0.22615974E-02,  0.67708333E-03
     1844., -0.37320904E-02, -0.58172782E-02,  0.00000000E+00
     1845., -0.24122769E-02, -0.58035510E-02,  0.00000000E+00
     1846.,  0.28456630E-03,  0.10333654E-01,  0.00000000E+00
     1847.,  0.15072301E-02,  0.11173386E-01,  0.00000000E+00
     1848., -0.15742020E-02,  0.12012873E-01,  0.65737515E-03
     1849.,  0.73493181E-03,  0.10972885E-01,  0.62500000E-03
     1850., -0.66793169E-02, -0.74496988E-02,  0.00000000E+00
     1851., -0.96693848E-02, -0.70395741E-02,  0.00000000E+00
     1852., -0.85026722E-02, -0.14300340E-02,  0.62500000E-03
     1853., -0.37228465E-02, -0.75316663E-02,  0.00000000E+00
     1854., -0.46553023E-02, -0.82515128E-02,  0.67234848E-03
     1855.,  0.94949542E-02, -0.12218458E-02,  0.00000000E+00
     1856.,  0.80963257E-02, -0.13223452E-02,  0.00000000E+00
     1857.,  0.86004315E-02,  0.11274952E-02,  0.65104167E-03
     1858.,  0.95443067E-02, -0.31743877E-03,  0.62500000E-03
     1859.,  0.48572137E-02,  0.36021065E-02,  0.67708333E-03
     1860.,  0.93279840E-02, -0.26593134E-02,  0.00000000E+00
     1861.,  0.10961781E-01, -0.44693639E-02,  0.00000000E+00
     1862.,  0.10775965E-01, -0.16544070E-02,  0.62500000E-03
     1863.,  0.10960023E-01, -0.31691105E-02,  0.62500000E-03
     1864.,  0.95631521E-02, -0.45698632E-02,  0.00000000E+00
     1865.,  0.73381479E-02, -0.36854652E-02,  0.00000000E+00
     1866.,  0.94643182E-02, -0.70437346E-02,  0.00000000E+00
     1867.,  0.89719446E-02, -0.54955157E-02,  0.00000000E+00
     1868.,  0.11835060E-01, -0.58123618E-02,  0.64416038E-03
     1869.,  0.11195191E-01, -0.50796604E-02,  0.62500000E-03
     1870.,  0.72393140E-02, -0.61593366E-02,  0.00000000E+00
     1871.,  0.67092708E-02, -0.82478972E-02,  0.75205177E-03
     1872., -0.33354889E-02, -0.82377856E-02,  0.67234848E-03
     1873.,  0.20192779E-02,  0.97828079E-02,  0.00000000E+00
     1874.,  0.12469797E-02,  0.95823071E-02,  0.62500000E-03
     1875.,  0.24696434E-02,  0.10422039E-01,  0.62500000E-03
     1876.,  0.43633686E-02, -0.85802920E-02,  0.75205177E-03
     1877.,  0.28189798E-02, -0.86861726E-02,  0.62500000E-03
     1878., -0.41376770E-02, -0.10000000E-01,  0.25000000E-02
     1879., -0.49726112E-02, -0.94788161E-02,  0.19223485E-02
     1880., -0.48777711E-02, -0.94619970E-02,  0.30600931E-02
     1881., -0.86602548E-03, -0.10000000E-01,  0.25000000E-02
     1882., -0.34330105E-02, -0.94788161E-02,  0.19223485E-02
     1883., -0.33381704E-02, -0.94619970E-02,  0.30600931E-02
     1884.,  0.28487209E-02, -0.10000000E-01,  0.25000000E-02
     1885.,  0.17320508E-02, -0.95000000E-02,  0.18750000E-02
     1886.,  0.20515231E-02, -0.95000000E-02,  0.30110677E-02
     1887.,  0.52591351E-02, -0.93941194E-02,  0.20020518E-02
     1888.,  0.37147463E-02, -0.95000000E-02,  0.18750000E-02
     1889.,  0.54467971E-02, -0.95000000E-02,  0.31250000E-02
     1890.,  0.40342186E-02, -0.95000000E-02,  0.30110677E-02
     1891., -0.65914155E-02,  0.85833334E-02,  0.25000000E-02
     1892., -0.61702043E-02,  0.82244281E-02,  0.19081439E-02
     1893., -0.57554605E-02,  0.89479167E-02,  0.31770833E-02
     1894., -0.82272413E-02,  0.57500001E-02,  0.25000000E-02
     1895., -0.69400046E-02,  0.68910948E-02,  0.19081439E-02
     1896., -0.65252608E-02,  0.76145834E-02,  0.31770833E-02
     1897., -0.10084614E-01,  0.25329353E-02,  0.25000000E-02
     1898., -0.78060301E-02,  0.53910948E-02,  0.19081439E-02
     1899., -0.92059494E-02,  0.29992724E-02,  0.31597222E-02
     1900., -0.10197297E-01,  0.12822077E-02,  0.31597222E-02
     1901.,  0.10729093E-01,  0.14166666E-02,  0.25000000E-02
     1902.,  0.10218230E-01,  0.11116006E-02,  0.19010417E-02
     1903.,  0.11162105E-01, -0.33333334E-03,  0.18750000E-02
     1904.,  0.10854998E-01,  0.13377699E-03,  0.31655093E-02
     1905.,  0.90932668E-02,  0.42499999E-02,  0.25000000E-02
     1906.,  0.94484297E-02,  0.24449339E-02,  0.19010417E-02
     1907.,  0.10085198E-01,  0.14671103E-02,  0.31655093E-02
     1908.,  0.72358936E-02,  0.74670647E-02,  0.25000000E-02
     1909.,  0.85824042E-02,  0.39449339E-02,  0.19010417E-02
     1910.,  0.71638501E-02,  0.64806349E-02,  0.31264289E-02
     1911.,  0.55370796E-02,  0.94026325E-02,  0.31925948E-02
     1912.,  0.61725023E-02,  0.81976996E-02,  0.31264289E-02
     1913.,  0.41424650E-02, -0.88941194E-02,  0.13770518E-02
     1914.,  0.58745158E-02, -0.88941194E-02,  0.26270518E-02
     1915.,  0.98814423E-02,  0.69493393E-03,  0.12760417E-02
     1916.,  0.29175485E-02, -0.90000000E-02,  0.23860677E-02
     1917.,  0.46495993E-02, -0.90000000E-02,  0.36360677E-02
     1918.,  0.11833302E-01, -0.45121085E-02,  0.12691604E-02
     1919., -0.41731046E-02, -0.89408131E-02,  0.24824416E-02
     1920.,  0.54650361E-02,  0.84162028E-02,  0.38190237E-02
